# Created on: Sun Feb 25 10:35:59 2018
# X	Y	Z	Vx	Vy	Vz
3.27151	3.17397	12.2061	-1.07075	-0.914489	0.0143925
4.47869	3.08722	2.72312	0.0051089	1.21848	-1.35545
4.38526	1.28411	6.65665	-0.288599	0.245627	-0.114103
3.8856	10.999	7.75081	-1.0794	-1.96061	-0.224664
3.41439	4.08964	7.78689	-0.894899	0.298616	0.579837
4.82523	3.41172	10.2568	-0.65012	0.973806	-0.828644
2.87751	1.25061	9.54626	0.526683	0.716697	-1.95995
6.92104	11.482	9.67144	-1.77335	1.13648	-0.916569
4.13637	10.643	2.24505	-0.399139	-1.31301	0.90007
6.68294	0.238325	3.51645	-1.27084	-1.27508	0.711598
1.59589	4.03617	11.4984	-1.20031	0.356285	-0.411999
4.69352	5.13114	2.31188	0.172508	-0.364467	0.0942965
5.17284	3.46072	5.90456	1.57938	0.402648	-0.303654
6.18269	3.89131	2.84562	-0.474239	0.154101	-1.5556
2.24729	3.78313	7.29732	0.910449	-0.812072	0.110579
7.65446	5.40673	10.3103	-0.26215	0.401147	-0.978961
5.57742	4.13887	9.80292	1.08005	0.521133	-0.495713
5.97528	1.34997	1.43271	0.833426	-1.07528	0.452295
8.04624	3.312	3.88799	0.228832	-0.858398	1.69024
0.515603	1.97443	0.79107	0.868868	-3.00013	0.308361
5.12189	3.89572	2.64005	0.827321	-0.64751	0.708604
3.5855	5.11723	6.08644	-1.78574	-1.57847	0.273213
5.41104	4.35727	5.38338	-0.928834	-0.462115	0.237927
3.34779	3.21491	4.16604	0.796149	-0.586131	-0.774366
4.1231	1.47865	11.341	0.653222	-0.0738249	0.490351
3.89013	5.16314	9.54548	0.381303	-1.01495	0.291757
4.21933	3.58722	12.1128	-0.560806	-0.966067	-0.0167115
1.08418	2.43589	11.0271	-2.06983	-2.54177	0.48691
5.66801	3.94873	1.58429	0.508224	0.0778575	0.67548
6.1184	5.97952	1.7853	0.978842	-0.880468	0.434458
7.80524	4.4337	3.49889	1.04126	-0.260125	-1.43631
3.89417	5.87254	2.44759	-1.87204	2.21256	-0.781395
5.38956	5.15033	3.44015	-0.813822	-0.952221	-0.8864
3.59096	3.21881	6.41708	1.4356	-1.3066	1.19798
2.58462	5.79964	6.35824	1.56331	-0.42779	0.710005
4.75407	3.96231	7.75871	-0.41321	1.28548	0.0267909
6.11814	5.8806	11.5611	0.352067	0.238407	0.640797
3.19769	6.4163	11.7252	-1.96867	-0.447926	-0.929671
9.57421	5.89138	2.46807	0.274354	0.655275	1.1758
0.627807	4.70049	3.5874	0.123785	-0.0648243	1.20456
6.45046	5.91161	0.423556	-1.34894	-0.527544	-0.420899
4.97595	5.41814	6.60843	-2.28593	2.26708	1.20121
3.71978	7.71486	7.32745	0.479078	-0.344337	2.03788
2.03624	6.75961	9.83254	0.586412	2.11461	1.52076
5.78268	4.61185	8.29712	-0.319167	-0.16198	0.226795
6.06399	6.12214	9.50033	-0.543307	0.0486822	-0.493507
4.31114	7.06027	11.9833	0.245732	-1.55469	-0.555637
3.77167	7.38784	10.048	0.251648	-1.27623	1.47918
2.14701	5.5489	2.19588	-0.176229	-1.35263	-0.425223
4.46993	6.97497	2.23623	-0.314389	0.125355	-1.5818
3.7916	9.19968	5.95477	-1.70031	-0.26984	0.868465
5.14846	7.39531	5.07441	1.36825	0.396903	-0.985501
2.60429	9.38213	8.39017	0.280025	0.845344	1.46332
9.51071	8.93845	6.82903	-0.352867	1.19998	0.719739
5.26881	5.9514	9.91053	1.26315	-0.160579	-1.1272
4.32526	6.37462	9.58157	-0.263487	0.848659	1.17004
5.76516	10.6994	3.06351	-0.245283	0.670252	2.00321
3.43406	7.66784	0.823885	-0.456973	-1.46021	0.100401
4.06574	9.04115	1.52445	0.182912	0.969083	-1.12694
7.03004	9.5661	2.29848	0.278825	0.538692	-0.228767
4.24392	12.1538	3.2976	-0.712295	1.9445	-1.3552
4.03055	12.0221	4.80664	-0.0607795	-0.222622	2.03682
6.57713	0.648892	4.89384	1.21869	0.640348	-0.311127
4.9011	10.6698	4.41321	1.63044	0.964952	0.0427882
6.11348	7.03652	8.03694	0.490352	-2.66391	1.16549
2.92852	0.304245	10.0396	0.0648951	-1.85995	-0.325446
0.13953	10.5248	0.604888	-0.103477	0.364992	-0.399452
8.09254	8.09462	9.79996	1.84183	-0.984056	-0.451433
2.0387	9.08627	10.5826	-0.222563	1.25471	0.591312
5.97133	12.2625	3.86107	1.48815	-0.304959	-0.0582557
7.92208	10.0003	3.4905	1.3106	-0.951838	0.450359
6.26716	11.243	4.49226	0.708839	-0.402368	0.196636
2.75113	12.225	4.08468	-1.39711	0.355201	0.843153
5.73984	10.7608	8.5048	1.96298	0.541885	0.209894
3.32538	10.9866	5.46084	-0.27163	-0.131929	0.060846
5.83826	10.8012	6.62552	-1.13877	0.581774	0.8516
3.03699	9.61484	4.69701	0.00862037	0.309731	-1.19242
1.83336	10.4502	10.4061	-1.60025	-0.26375	1.23649
2.06712	8.33913	1.40175	1.02103	-0.0394793	0.587904
6.61624	11.3478	0.872436	-0.562247	-0.0971173	0.34291
8.03169	11.9033	11.1096	0.363713	0.445296	-3.13866
3.62072	0.457967	3.7707	0.0207974	-1.43315	-1.02629
2.24557	9.45225	4.2045	-2.05021	-1.3799	-0.578067
5.20982	0.379346	7.10281	-0.87416	1.77771	0.144183
8.36429	4.10182	7.34559	0.87469	0.651072	0.287399
6.39252	11.5173	10.5242	0.0533046	-0.597419	-0.674485
3.22075	10.7605	1.19942	0.289841	0.725076	0.413478
1.10723	10.9406	1.80223	0.464727	-0.540055	-0.6852
4.34048	12.4933	2.00895	0.109578	0.0573662	0.693287
5.04287	9.31847	10.4169	-1.22177	0.455031	-1.53932
5.79397	12.2586	1.0654	1.37789	-0.308683	0.521702
8.6883	0.656648	12.4586	0.240574	0.20223	0.26339
4.71574	11.4902	8.66727	0.00743292	-0.206384	1.49526
6.57098	0.725905	8.46178	-0.697913	0.361833	-0.199764
3.62029	4.42342	5.41968	-0.648314	1.43337	0.949465
5.25258	9.74073	8.81107	0.598452	-2.30085	1.01963
4.59961	7.23379	7.86127	-0.58288	-0.530255	-1.0336
4.23532	10.4469	1.27429	0.123667	-0.283286	0.521309
5.11489	12.3925	11.7621	-0.190414	-1.21229	1.83571
5.3629	11.5395	2.47482	-0.704723	0.450524	-0.163816
0.546153	2.9329	3.08385	1.11238	-0.668709	0.77752
3.07913	1.33884	3.76897	-1.04356	-2.57056	1.51099
3.37063	1.19327	5.45069	-0.749563	0.80135	-0.164749
7.42663	2.90898	5.49161	-0.0684373	0.501148	-0.247179
8.21284	2.8745	6.33151	2.68574	0.150469	-0.405943
5.711	0.981154	10.7582	0.257885	0.490862	2.08414
5.62521	2.54148	0.29289	0.332055	0.914244	1.15896
5.84505	1.45149	11.8423	0.337205	0.302997	0.868678
6.44392	2.02562	0.589536	-0.171613	-2.68551	0.451224
4.5701	2.08116	2.56251	-0.127311	-0.499827	0.937243
6.40984	6.84929	4.63327	-0.0835403	1.37849	1.21548
10.6425	4.66129	2.21395	0.466931	-0.0999487	-1.19312
6.62354	12.5553	6.40298	2.46092	-0.323752	-1.13063
9.17697	1.56572	7.58364	0.585167	0.992442	1.8732
4.90152	4.77913	10.3361	0.38109	-0.434003	-0.199686
6.40664	3.85975	6.79884	0.194182	-0.1734	-0.468656
8.43546	3.19356	10.3876	1.07994	1.1823	2.04677
7.88146	6.15822	2.35196	-0.331147	0.148927	0.184956
6.56622	7.36328	0.311034	0.516501	-0.171536	0.293053
6.24507	8.25508	4.91979	-0.425068	1.06857	0.196519
8.19663	5.18158	1.63779	-0.0713474	-0.579025	0.35115
7.64902	3.89888	6.83931	0.681244	-0.528349	-0.387855
8.94905	3.90756	6.64041	0.349133	0.160068	1.95729
12.4971	2.67287	9.26686	1.1143	-0.193921	-0.714656
6.24191	3.97095	4.8893	0.111385	-1.35506	-0.45283
5.03306	4.66049	9.15772	1.12626	-0.636925	1.33693
3.58788	4.46316	3.12499	-0.292426	-1.07757	0.624871
