# Created on: Wed Jun  6 16:40:15 2018
# X	Y	Z	Vx	Vy	Vz	Fx	Fy	Fz
0.110697	15.6441	9.49074	0.635041	3.95943	-0.830521	0.250426	-0.870101	-0.639888
9.50537	13.9073	6.4184	4.2892	1.53548	-4.02445	0.984615	-0.429614	0.183758
17.0809	1.83885	1.59146	1.24731	0.71002	-1.22443	0.640421	0.478071	0.169525
15.8638	13.8145	6.42471	0.695808	1.57132	2.59637	0.834316	0.0742554	0.291942
8.51301	5.09698	7.05147	-1.69348	0.21837	-5.30863	0.371344	0.501654	-0.865435
6.91447	9.48241	10.2948	2.84038	-0.0929845	-1.66841	1.6809	0.332715	0.0293096
14.1388	11.1756	15.6062	8.14258	-6.0208	4.24868	-0.169509	-1.14278	0.328617
8.23812	3.58099	14.2522	-0.975535	3.62867	4.27525	0.337038	-0.0928209	0.385794
9.90018	6.32838	11.8643	-1.15735	-3.90682	5.91108	0.293933	-0.11373	1.36793
1.51077	15.6229	8.46708	0.181014	-1.3606	-1.17432	0.0389301	-0.146959	-0.331378
3.18844	12.1232	4.61106	5.06378	-1.71126	2.88525	-0.818915	0.146053	1.06309
7.06601	5.64822	2.58785	1.0851	-0.151003	1.18046	0.67622	-0.195236	-0.784263
3.39601	7.98252	11.0393	7.15772	1.0814	-1.80577	0.938719	-0.907622	0.131948
0.359138	6.64867	16.6225	0.822013	1.21581	1.05935	-0.381465	-0.452483	-0.208472
0.163784	12.5267	16.3848	-3.13208	2.77383	-3.38023	1.17356	-2.20484	-1.83077
12.8141	3.2503	5.65954	3.76861	-1.01115	-0.912391	-2.12862	-0.248766	0.67626
2.7501	3.50036	6.89653	-0.144403	-1.42474	-5.01491	0.63902	0.309166	-1.05164
5.66051	7.2223	1.87588	4.56302	-0.116415	2.28613	0.752921	-1.60604	0.545574
5.42853	2.00543	2.34504	-2.61698	-1.09088	-7.47834	0.105972	0.546816	1.63095
5.35779	14.73	14.6026	-2.57589	-0.094925	2.1681	-1.14038	0.896534	-2.2156
9.1377	15.2293	5.04135	4.22497	-1.66765	-1.3643	1.35035	-0.0289117	0.153578
3.75643	0.351939	15.9991	6.07014	0.573711	-2.89217	0.347588	-1.05758	-0.0892275
9.75586	14.2505	11.9345	-0.290563	1.34602	0.693797	-0.317019	0.173176	2.20122
3.42782	2.62867	3.95233	4.25743	-8.18086	7.09737	-0.274107	1.28197	-0.480528
5.7202	2.78541	17.549	-0.71308	-6.93446	2.43083	0.839267	0.939789	-0.782303
17.508	12.1918	0.611016	-0.244818	0.806595	-1.776	-1.03206	-0.322042	0.741444
11.2676	3.19904	3.54419	2.07277	2.91312	-2.40102	0.683071	-0.907626	-0.738037
4.20455	9.42329	3.31077	-0.207555	1.24927	-2.20382	0.945491	-0.0707567	-0.233257
0.138658	5.08175	1.90049	-0.735039	4.68532	0.705339	-1.80869	-1.22123	-0.270725
11.9739	15.363	7.0362	-2.59027	1.34851	4.7725	-0.95444	-0.124234	0.423674
5.81374	1.4866	2.07705	-3.81813	-0.790247	2.51069	1.229	-0.940791	0.677377
8.71603	4.61716	10.9512	2.46774	-2.77763	0.731951	-0.392449	0.538561	0.0644399
11.6071	16.6445	13.6838	3.3247	4.52687	-1.73732	-0.772332	-1.25066	-0.26605
8.49946	15.4058	0.467933	-4.35008	-2.45967	-1.61713	0.740588	-0.702877	1.28446
7.01126	13.4886	12.1829	-1.58343	-1.854	-3.21411	-0.25261	-1.48304	0.356675
16.3533	11.8101	15.4666	0.544336	1.85108	0.118128	0.2302	-2.18502	-2.11797
4.68982	6.84518	1.97007	-2.80386	0.210267	4.03682	0.429956	-2.43577	0.594825
6.5644	5.04079	11.0767	6.10818	-1.54538	-5.74218	0.904755	-0.329672	-0.544977
9.37285	16.0411	7.6463	2.42155	2.12658	-2.94815	0.528162	-1.12979	-0.730439
14.8917	11.4421	6.52548	0.44451	0.577156	-2.29961	0.113734	0.405061	-1.17034
12.2809	8.54829	10.8265	3.87039	-2.29761	1.47359	-1.2601	0.841159	0.743665
6.13421	3.8802	6.3948	3.25408	-1.41444	-5.37131	1.33244	-0.345707	0.2686
0.81476	0.935772	16.1986	2.67394	0.168307	1.32988	-0.572628	0.658509	-0.144783
11.85	4.24624	0.410392	2.7521	-5.50217	1.19357	0.443284	-0.905298	-1.4184
4.97443	1.47585	1.77564	-1.50299	0.0735209	-0.531899	-1.35668	-1.04529	0.110324
15.4628	7.64326	15.009	2.97136	1.97427	3.36158	-0.336997	-1.27491	0.115824
13.2536	16.3069	8.11088	-3.16767	-2.73468	-1.48373	0.589977	0.208845	-1.13791
16.5291	13.1549	17.3723	-2.44855	-4.26677	-3.60143	-0.67131	0.457757	3.20689
16.1154	3.6553	0.694304	-1.47229	2.66822	2.15673	0.361662	0.909361	0.98775
8.15343	10.8271	4.47384	-1.70828	3.76923	1.91381	0.553919	0.105997	-0.669786
13.5752	14.7664	15.3094	-2.59745	-4.73098	4.39452	0.725346	-1.47397	-0.0250134
12.852	8.33208	10.4613	3.39631	-3.87723	5.20808	1.01183	-0.0462828	1.69665
17.514	2.12184	15.9829	-6.67093	1.69295	2.48559	-0.940911	-0.453106	1.38961
7.36335	11.2821	8.90955	-1.71445	1.46037	-0.138038	0.861203	-0.525297	0.810554
10.408	8.669	4.59133	-0.682926	-5.55883	2.93642	-0.456996	-1.40082	-1.25216
8.69047	8.9617	17.2807	2.46359	4.26328	-3.86257	1.32121	-0.788931	-1.30746
4.33426	0.214442	12.9507	1.24656	-0.491636	-1.15043	0.133693	-0.85249	1.06776
6.00052	11.066	12.8547	-4.28424	-0.325564	-1.85581	-1.86312	1.01512	-0.428084
10.2554	17.0985	17.1953	3.04808	2.15138	3.36897	0.0900511	0.956934	0.51367
8.20662	10.6807	8.12765	-0.997009	-2.83571	0.907019	1.0934	-1.52329	1.64836
10.5346	7.72042	6.60434	-2.1056	2.03968	-0.540482	-0.102019	-0.29962	0.455017
11.4704	11.1306	11.5122	1.26656	-0.0739309	-3.65394	1.42616	-0.0418621	0.286839
16.2136	1.85125	15.8551	-4.05188	2.23442	-3.14169	-1.81844	-0.527898	1.18535
1.10583	11.5561	11.4494	6.43372	-1.5941	0.0112038	0.528585	-0.371261	-0.304969
14.8295	1.12292	8.56876	-2.30718	-6.41182	1.93876	-1.51008	-1.37912	-0.896536
12.7182	7.88884	9.79331	-1.64003	7.2441	8.56069	-0.363205	-0.952525	-0.212487
14.0951	10.6902	10.5119	-4.54045	-1.17984	-0.151196	0.957621	-1.41162	1.03413
9.57386	12.4694	8.57336	-2.56735	1.42818	-2.10755	-0.254077	0.316208	0.0209283
14.9255	5.03798	13.7049	0.888918	0.933063	-0.221117	0.278901	0.675005	-0.822543
3.31	11.9099	14.0143	-2.9989	-0.192342	4.98176	-0.937991	0.126351	-0.22004
2.88689	17.2292	9.64219	4.01841	1.164	1.07089	2.17752	1.28292	-0.0264417
4.71046	15.5299	5.26662	2.28446	-2.96538	-0.185523	-0.349216	0.905675	-0.864755
13.1831	3.11427	13.4866	-0.318796	-1.68671	-3.88623	0.11238	-0.124015	-0.766724
10.5791	14.8904	16.4652	4.38344	3.23517	2.23244	1.52285	-0.599733	-0.213899
9.08606	1.86208	11.9583	3.71619	0.379733	-2.08795	-1.02007	1.06855	0.933934
10.3802	0.266845	0.422639	1.22079	-7.41606	3.74637	0.0764454	1.26808	-0.322314
5.03621	13.6562	4.84331	-0.0997666	-7.37788	4.3088	-0.466084	-0.0479675	0.505863
16.9136	10.7762	1.02211	-4.46026	-5.0639	2.2681	-0.0323286	0.509102	-0.799897
13.7776	0.278005	10.7442	1.83832	-4.05095	0.0329696	-0.894678	0.083539	1.55413
5.03355	4.27901	7.2964	0.397585	-0.471351	2.95735	-0.919169	-0.636072	-0.0533997
3.23673	14.5442	12.2268	2.86291	-4.81177	-5.96656	-0.731428	-0.480113	-0.461796
17.0422	4.65596	5.48235	-5.0372	0.661016	-0.901707	-0.743361	-0.495743	0.469036
15.522	0.753761	3.68387	1.17406	-1.28635	-3.41387	-0.527149	-0.00606988	0.336543
0.316115	13.6916	16.277	-1.96091	0.492156	0.411073	0.274483	2.43583	-2.06854
3.97997	8.98563	2.06538	5.02297	-0.730156	0.247825	0.454959	3.06933	0.157712
16.3757	4.46862	8.95064	-5.02005	-2.80807	-0.592938	0.843236	0.412345	-0.521106
5.48679	9.34258	6.97544	-6.13181	-0.368599	-4.41168	0.652776	0.356964	-1.875
8.77319	9.2347	0.251304	4.19432	-0.526948	5.3962	2.1278	-0.278753	-0.0246114
15.8754	7.91393	7.60878	3.89486	3.52681	1.84341	-0.18918	0.218051	-2.22801
17.0052	1.44297	12.3855	-2.60597	0.771237	-0.401905	-0.629237	-1.17027	0.0806738
10.4458	4.91534	11.2728	4.8362	-4.01623	1.00725	0.698812	0.417281	-0.41818
4.24118	13.1472	10.7387	-5.40065	-4.79925	2.95539	-0.516974	0.38462	0.164409
1.44285	14.1059	16.9312	3.78845	-0.38621	-3.30144	1.049	1.95622	0.15304
16.376	13.0898	2.95339	-6.1863	1.51356	-1.05169	1.04156	-0.163966	-0.488993
7.53405	6.39462	11.4565	-1.76289	-2.54761	2.94853	0.170047	0.498315	-0.375749
2.15152	7.4638	5.54021	-1.41871	-0.525234	3.83361	-0.290414	0.782317	-0.117141
8.81038	16.333	5.09275	-3.60278	1.39862	-6.53036	0.716108	0.666549	0.176285
9.83961	6.40407	10.2997	0.496988	-0.503253	1.1402	0.279777	-0.238141	0.411232
0.923013	5.12716	11.0082	-5.08841	1.65774	4.14333	-0.857289	-0.890993	-0.445826
12.4425	11.3726	5.94079	-3.93843	-3.8533	3.8988	-1.0049	-0.603971	0.776594
12.4702	8.54637	11.3853	-3.37476	-0.17653	-2.35696	0.389791	1.24078	0.780893
5.22972	13.9083	0.751931	3.32842	-6.6952	-1.61237	-0.0273727	-0.467213	-0.825831
3.33462	2.9314	4.89904	0.741037	-2.30563	-0.926967	1.21523	0.971652	0.212629
5.88582	7.33758	1.48349	1.42542	3.47473	-3.52494	0.992688	-0.907098	-0.966838
8.10135	8.88215	0.147555	2.10408	1.87546	3.8146	-1.07538	-1.54935	-0.301894
5.60212	7.71615	9.87372	-2.16692	-0.880926	-4.41929	-1.09339	-0.383267	-0.155508
8.22981	5.44403	2.62418	2.07311	-1.88831	3.17093	-0.62133	-0.516387	-0.684131
13.4663	7.11448	9.03239	0.596617	-1.59839	-0.0402365	0.522879	-0.158573	-1.08266
0.830579	17.5214	15.2709	0.726904	-1.20893	1.07402	-0.951046	-0.131951	-2.93019
16.9302	16.411	11.1572	-1.86772	4.79293	5.66223	-0.685635	-0.884592	1.88157
10.6376	0.792248	5.67778	6.26119	-1.72597	1.00562	-0.348358	1.49309	0.117979
15.375	8.43168	14.846	-2.35619	-1.40525	0.298215	-0.0996746	-0.534254	-0.855929
1.96601	12.5049	15.9326	1.3548	-0.203024	0.274275	-0.319756	-0.941261	-2.72754
2.89292	0.698171	15.7053	0.410813	-1.04976	-0.147122	0.106645	-0.967931	-1.39768
17.6291	3.6455	13.2806	3.61046	-2.69603	4.22278	-1.27776	-0.577105	0.102959
0.801142	6.51612	0.801191	-1.76515	1.95143	-4.2885	-0.355174	-0.563249	-0.864251
10.363	3.4958	4.13545	-4.86029	-0.735052	5.51081	0.0867386	0.281345	1.27208
14.1907	2.21666	10.5295	-1.93722	-1.7874	2.11817	0.922315	2.15575	-0.0382494
12.9688	10.1525	2.02125	0.245812	-5.09694	0.726023	0.420235	0.994633	1.76752
2.16508	1.26603	0.0680925	0.755156	0.492282	2.75946	-0.496672	1.04021	0.0541172
7.23325	2.11993	8.5137	3.75569	-4.21952	-5.55705	-0.067233	-0.730941	0.308612
7.97137	8.05847	11.6689	-1.32102	-0.868308	-2.6685	0.850225	0.868586	-0.633003
4.84205	6.25475	8.15046	-0.550857	-6.04428	-1.00473	-1.60838	1.36419	-0.515284
13.7629	8.5852	17.5194	-7.2149	3.22028	-1.1325	0.67477	0.148904	-0.333023
6.93979	1.55926	1.24327	-2.31871	1.38007	-2.30102	0.504612	-0.929936	0.986356
4.26251	17.5041	11.2472	-5.85019	0.218415	2.53246	1.21503	-1.05259	-0.635177
9.91369	9.22676	15.3273	-4.14238	-2.76446	3.03227	-0.244592	-1.18258	-0.0329775
13.3802	10.656	12.887	-6.96293	-1.70805	0.42957	-0.730216	-0.329079	-0.0470923
8.1456	3.18051	16.3807	-0.75822	-3.74738	-3.14922	-1.54513	-0.369925	-0.56666
9.50495	12.1514	9.76723	7.14107	-5.50116	0.767896	-0.580005	-0.702141	-0.78173
2.52143	9.82426	15.8205	-0.976347	1.56903	0.993298	0.00389089	-0.282313	0.857708
16.8448	2.72542	0.402194	-1.56756	1.74278	-0.594929	1.17042	1.82149	0.572739
10.3208	6.36456	3.35871	0.660403	-0.0709095	3.50576	-1.18808	0.0539948	1.27906
16.5254	8.77674	10.2617	1.64402	-0.710939	-0.214245	-0.386444	-0.386255	0.347347
9.78346	16.3817	10.7836	3.11267	0.847253	2.2249	1.20664	-0.390752	0.937973
8.27181	3.76262	11.1214	-4.26948	0.98944	1.64503	-0.663942	0.575718	0.668331
2.55823	6.14867	4.43033	-3.70965	-0.864669	0.343655	-0.206784	-0.120666	-1.64576
17.1418	1.82773	17.3289	3.34578	-4.93517	4.00997	0.539702	-0.386225	-0.94173
0.290012	2.84127	8.22894	8.9814	-1.65168	2.12376	-0.730149	1.00375	1.70192
0.0591129	14.0429	0.944464	1.1974	-0.208931	1.89084	-0.606555	-0.152861	-0.544008
13.9837	12.1289	14.1222	-0.374779	-3.30789	-2.98001	-0.934221	0.650494	-1.24822
7.64075	4.89306	8.05099	4.60306	-0.583599	-5.96509	-0.940884	0.995126	0.914397
13.4152	16.2719	12.536	4.84061	-4.45995	-2.70662	0.74367	-0.0832011	-0.144199
12.252	15.1541	7.10024	-1.37721	-4.58957	1.06555	0.359901	-0.239261	0.356894
8.38658	13.7842	13.5301	-5.74959	-0.341377	1.77921	1.76031	0.291052	-0.707138
1.20523	6.12846	2.23944	1.7403	0.977486	5.43657	0.702247	1.97216	1.94654
5.98428	17.1676	10.1589	-2.135	-0.122328	-3.85153	-1.0259	0.0708589	-0.449273
17.0678	9.29578	1.64034	0.412756	-0.999584	3.75537	1.5777	-0.52744	0.581264
10.1147	12.3532	4.71069	-4.2416	-6.75662	2.04564	-1.0332	0.89767	1.38361
10.88	6.85249	7.61686	2.30891	-4.50111	4.2768	0.144592	-0.778396	-0.639233
12.2032	15.2565	3.13728	1.54055	1.66903	-1.20286	-0.00302103	-0.576597	-0.440231
9.79445	2.16277	8.56441	-1.49576	2.48833	-0.196719	-0.273219	-0.398553	1.27542
14.9295	13.6726	2.34636	-5.06807	-3.59235	-2.70283	-1.06632	1.03123	-0.111724
5.99437	5.60157	10.3898	3.74882	2.24341	8.50608	-0.239654	1.61271	-0.201228
14.2307	11.8628	13.631	-2.16894	-1.83843	-1.83374	-0.192206	0.25842	-1.09944
3.89299	9.56232	13.7473	-2.91583	-2.07034	-1.18673	0.52375	0.472921	-0.806684
14.6578	11.0368	15.8642	-0.83848	3.83419	2.45403	-0.247993	-0.598061	-0.032727
10.4514	17.2234	6.06782	0.278324	-1.3458	0.298777	-1.10572	-0.584285	-0.198296
0.645161	16.8984	15.9904	1.30515	0.065924	3.17654	-1.29695	-1.57275	-1.04115
17.5435	11.6209	9.82532	2.91368	3.2424	0.640107	1.18581	-0.934751	0.702056
2.90154	2.09772	9.92101	-5.12058	-4.2667	2.12294	0.193181	-0.280051	-0.0895307
7.36676	7.52048	1.69171	-0.123169	-0.396028	1.63568	0.983106	-0.278666	-0.585956
9.27404	5.18266	9.94714	3.94581	-0.784752	-5.77252	-0.060242	-0.362604	-0.0851766
2.13595	7.2895	13.2358	-2.21223	2.88983	4.63904	-0.717423	-1.10709	-0.454107
14.333	0.642644	14.6145	7.29705	3.75739	-4.05398	0.0495198	2.23847	0.810677
14.5736	7.33972	15.375	-0.424965	4.79473	-3.78347	-0.382679	0.157007	0.36343
2.33717	6.21097	12.0731	7.08105	3.27943	-3.30023	1.4965	0.862871	0.428753
10.9496	7.28661	2.0636	0.165887	-1.22625	0.280581	0.635297	0.797085	-0.568893
9.61093	9.1358	3.9303	-1.97834	1.04383	2.99041	-1.85337	0.000172794	-1.02903
15.9988	6.53696	4.9023	2.13992	2.13112	1.06804	0.126885	-1.37884	1.0577
2.7082	13.5553	15.9066	1.2661	-3.95045	0.097735	0.58871	1.72665	-0.885724
4.8456	14.3054	5.77457	-3.35004	-2.34561	0.852084	1.00363	-0.358059	0.444237
2.55446	1.02403	0.756594	2.79859	0.640921	3.98396	-0.911961	0.855189	-0.636828
11.5386	1.2854	2.69533	-0.242322	1.95658	0.475982	0.596639	0.981249	0.908452
1.02262	9.53569	1.41202	2.34115	-0.651562	2.38934	-0.316155	0.878383	-0.43916
15.5605	2.17157	6.14033	1.31374	-0.117954	6.31752	0.958333	-0.0603232	-0.50146
16.36	11.124	7.90576	9.47736	-4.60806	-4.87488	0.570117	1.04589	-0.60451
15.1871	7.59304	1.10433	1.72067	-1.02851	-1.59499	-1.58869	-0.00102923	2.54139
5.8602	8.5059	16.7097	-3.07892	-0.48215	-3.15817	0.232198	-1.07355	-0.971978
8.63484	11.8701	11.5618	-1.55933	0.974484	6.40472	-0.54766	-1.30659	-0.570162
0.907135	14.3828	11.9659	-3.79873	-3.53325	2.41165	-0.263526	0.251837	-1.90155
5.70633	8.45615	7.68736	1.26031	0.840758	-0.402553	0.0638697	-0.766589	-1.2815
3.68447	12.44	2.62135	2.16081	-4.49927	3.60882	0.834799	1.79126	0.683082
6.85566	7.66453	3.45586	-1.59795	-0.61595	-0.687448	0.715264	-0.836765	0.180931
11.9791	14.4715	12.1492	-0.656349	-2.68205	-4.54836	-0.58724	-0.184604	0.475131
9.91127	4.20291	16.5921	-4.73915	-1.37438	-0.51785	-0.0508518	0.310655	-0.521091
2.8683	10.016	1.69189	-1.4687	-3.28239	-4.53992	-0.873711	0.560002	-1.3149
13.2407	16.153	13.3349	0.0540673	-1.80221	-1.44377	-0.375189	0.531089	0.321127
12.0189	0.0827197	12.2562	0.368529	-0.300057	-1.73131	0.574102	-0.805346	-0.871854
4.86654	7.64771	1.74561	-0.00128771	-2.72703	-0.730303	0.392212	-1.03562	-0.814859
14.5248	3.73597	17.4774	-1.00619	-3.47394	4.92895	0.574117	1.28335	-1.24768
14.2122	3.2433	0.0723992	-1.21738	2.32714	-1.63995	0.658501	0.0224184	-0.254551
10.8421	3.75909	6.41202	-4.49502	-3.1237	-0.384398	-0.152256	0.290118	-0.0205027
4.47963	16.3361	12.186	-2.04756	-1.28205	-5.81306	-0.586826	1.35204	-0.711597
1.29983	5.35714	12.4482	-0.885894	0.878773	6.34348	0.342766	-0.76599	-0.0845011
9.54224	16.4716	17.2661	-2.35381	-4.38193	2.20472	0.623895	-0.432295	0.658768
6.81381	7.20763	10.5455	1.76333	6.74993	0.846421	-0.491819	-0.371588	-0.426998
9.01166	10.0652	13.4694	0.0191384	0.340946	-1.41572	-0.0364857	-1.41994	0.00222044
17.3396	15.2427	4.53092	-4.0218	-3.44399	-0.533122	0.545356	0.8045	1.98459
5.31682	11.6806	6.57295	0.941314	-3.34266	5.18235	-0.903612	0.0641951	-1.25479
15.0186	15.5024	0.178673	4.39654	-1.61424	-3.32004	0.617825	-1.29917	0.132313
0.578087	10.7169	7.13708	3.1512	0.557614	-2.58921	1.4553	-1.40194	0.364013
14.5474	13.0615	16.5664	-1.09476	4.89526	-3.15888	-1.53668	0.956432	0.572471
0.489419	10.9195	14.4258	1.5478	-0.87049	2.3789	-0.827733	0.630777	-0.818628
15.1615	8.911	17.5647	-2.48191	-3.77048	-0.265833	-0.920114	3.07654	0.476457
5.12324	0.146917	5.18452	4.01515	-1.64956	-3.66525	-0.881035	-0.0685499	0.208509
4.00447	9.09905	4.28032	-1.4805	0.469144	0.582181	-0.483181	-0.227586	-0.0212904
11.0221	17.2163	2.88936	9.10139	1.87305	-2.87816	0.355976	-0.263801	0.309503
1.40566	3.65841	2.04555	-4.0795	-0.811153	-2.4957	0.881852	-0.673203	0.5618
4.52458	12.0457	17.1544	-3.83627	0.476013	-4.26738	0.757586	0.796197	1.65771
15.4993	13.1318	13.6194	-0.92868	-3.26963	-1.57448	-1.38587	1.00179	-1.5647
16.7514	16.2527	3.10419	-0.518704	8.57632	-2.64444	0.68987	0.567888	0.186382
2.83912	9.78455	8.07288	-2.58074	0.225651	1.41649	-0.202773	0.303886	-0.0169761
10.5124	1.21867	10.9128	2.3538	3.71306	-0.463502	0.0333846	1.30309	-1.05195
3.97556	13.8439	17.0972	-2.2586	-4.14973	1.05434	0.610959	0.724132	-0.255897
17.2079	14.4099	7.24288	-2.74183	-2.70202	-1.69283	0.314653	0.0801651	0.000794653
8.15021	15.0882	2.62517	1.54154	-1.39667	4.32954	-0.867775	1.34828	-1.26823
0.248891	14.1827	12.7062	-3.96306	-7.19967	1.78458	-2.80394	0.150242	0.57311
0.51706	11.1979	8.58037	1.31335	2.79488	-4.79983	-0.462135	0.311841	-0.532523
8.55341	2.92047	3.22002	0.481939	-0.685979	-0.338295	-1.22059	-1.23596	0.571755
12.812	15.0359	15.0207	-0.397686	-2.27675	-1.65797	0.494598	-1.05907	-0.365517
8.2112	0.0813725	10.0727	-1.17733	5.22536	-4.78334	-0.352692	-1.28548	-0.0410209
9.32354	13.9493	0.0413613	1.16153	-1.60732	4.91812	-0.0209077	-0.515328	1.51713
16.7051	7.44148	7.61479	-2.10508	7.69869	2.33412	1.93583	-1.13631	-1.13455
13.2144	8.01837	13.1498	0.609947	3.3704	-1.50997	0.769796	0.519737	-0.698144
14.0944	14.5784	13.0399	0.154579	-5.38256	-2.19184	0.426174	-1.38504	-1.49919
3.71532	11.8692	3.48408	-2.89125	-0.0968418	-2.69409	0.940606	1.03209	0.501345
4.96612	16.7704	14.9281	3.30614	-5.22685	1.46795	-2.42973	-1.61273	-0.778348
2.1049	2.27132	5.23121	-2.80264	4.71107	4.54681	-0.641764	-1.10833	-0.0982667
14.8595	14.8098	15.5964	0.58812	4.25636	-1.77095	-2.27767	-0.324465	0.852345
10.9001	14.8737	9.95001	-1.76372	3.12301	2.01717	-0.692804	0.589301	0.481622
17.6014	11.7943	13.1609	1.77653	0.460896	-3.9159	-0.262309	-0.102604	0.568693
4.71093	9.0007	4.49887	-0.481636	5.97329	-2.84686	0.400129	0.383106	0.1926
9.86987	14.9736	16.1682	-0.710091	1.78677	-0.358457	0.425183	0.519665	-1.42716
8.12044	9.40505	14.5207	4.84171	-1.78204	-4.18307	0.287132	-1.0807	0.0627476
14.4085	4.16433	9.4063	1.84504	3.79963	2.04987	0.671282	-0.394614	-1.49866
2.17562	1.52179	4.32794	-2.69098	4.23282	1.02347	-0.152641	-0.63126	0.481203
9.16097	2.39003	5.19309	-0.857562	-2.10391	-1.87867	0.320394	-0.105096	-0.173991
12.3766	0.616884	7.23941	1.01645	-3.08763	1.78116	0.193225	-1.03913	-0.0218255
11.4785	7.01828	7.94777	0.223616	-2.11517	-3.14825	-0.0430661	0.0255336	-0.910402
12.0078	8.77345	16.3122	0.275576	-2.00093	4.6257	-0.490304	0.61527	0.00994661
0.734115	10.2675	13.2428	-4.90324	3.57798	-0.547891	0.73153	-0.250602	0.499001
3.80022	15.8479	3.92755	0.906672	2.30486	1.22384	1.01521	-0.778019	-0.011935
5.0912	4.0653	15.7117	4.89776	3.88172	-0.607055	-0.245271	-1.92802	0.862088
14.0569	11.1969	10.7662	-2.13522	-2.23003	2.92552	0.0293464	-0.0887853	1.52985
9.43724	2.57284	16.5789	1.91304	0.919567	2.84334	1.30746	-0.915124	-0.22976
8.17456	11.1761	7.03664	-4.40701	-5.33088	-0.397444	-0.365699	-0.182587	1.15399
10.2342	3.17061	2.889	-0.960824	6.64221	1.31751	0.615095	-0.832202	-1.42037
6.98023	12.4562	9.35624	3.49471	0.742741	1.5352	-0.278814	0.314764	0.781986
3.6247	2.15718	5.96698	2.16772	-0.133357	-5.49193	1.08297	-0.490214	0.705416
16.7826	7.941	3.50818	-2.73127	-4.66716	-2.18175	-0.0679701	0.312296	0.427783
6.93738	7.88093	9.2796	0.138348	-1.3302	-3.8541	0.155173	0.247273	0.822874
6.18006	13.4677	14.2894	-0.0851707	-0.353728	-1.96674	0.0227704	-1.16922	-1.1551
17.0826	13.059	11.8977	1.60843	2.88091	-0.607755	0.188809	1.48602	0.56913
14.7496	16.4125	15.8498	-0.308354	0.558765	0.451434	0.892099	-0.562372	0.61833
11.264	2.07304	9.17323	-3.83726	3.41389	0.151388	-1.41261	0.883825	-0.508838
13.1163	9.04565	13.9592	5.35079	1.39582	6.55964	0.389737	0.407234	0.79216
6.72655	16.5726	0.815429	-1.47024	-5.01001	-1.08543	0.171412	-0.477251	-0.278188
3.65298	5.46931	3.18998	-1.37657	-6.21915	5.6094	0.195078	0.550069	0.973542
14.7941	0.581702	14.0054	-2.40737	1.27693	-4.65007	1.39969	0.890608	-1.30204
14.769	8.86672	12.4693	-3.21395	-0.420684	-2.96965	0.6393	-0.597415	-0.0893773
10.2584	0.623939	14.553	2.46162	0.884012	1.65244	-0.776094	0.340066	0.669577
2.0696	4.37693	17.4591	1.3976	0.485045	-2.16995	-0.374398	0.643211	0.377966
8.03029	10.9045	6.14758	1.88173	-3.2112	-3.06001	-0.741253	-0.401846	-1.52052
5.07774	16.7581	15.8737	2.76765	0.583574	-2.71371	-1.59115	0.160855	1.18047
10.5328	15.0653	7.68448	-6.51978	1.09311	-2.53436	-0.25818	-0.224658	-1.16802
3.82839	5.54219	1.79138	0.104125	-4.51559	-1.23955	0.92225	0.201134	1.26439
16.6047	13.1987	9.35518	8.83248	3.49913	0.590266	-0.144267	1.27402	-0.995765
8.75595	11.7183	6.59395	-5.16654	4.56594	-1.55537	0.965989	2.58262	-1.23606
8.99031	9.87711	1.02187	0.334487	-3.35213	0.410028	1.65292	0.800066	-0.209708
0.15873	9.34405	12.3724	-7.15502	-2.93845	-1.05187	0.0151951	-0.189137	1.71414
8.32849	3.50545	10.3558	0.89162	-5.33967	-4.63685	-0.190566	0.499873	0.0817225
10.7849	12.5889	7.66273	-0.140626	-2.24299	2.80548	-0.706479	-0.462692	0.0234552
10.9617	2.72573	10.9549	-2.56095	-1.8199	-2.93535	-2.01559	-0.47177	0.426518
1.13102	9.99003	3.42342	-1.60664	0.888439	2.30875	0.708396	-1.8122	-0.752939
2.45505	5.84732	1.77494	-1.1741	0.040229	-2.12338	0.467282	-0.137969	1.33882
7.28796	2.61776	1.54686	4.149	-1.63927	-0.861699	-0.242059	0.176684	0.872636
3.38631	4.19392	8.04742	4.06859	-7.64673	2.18402	0.527261	0.738506	0.663
7.2318	1.43464	9.4889	2.55679	-5.75188	0.684915	-0.624773	1.46853	0.185219
6.51405	2.98136	13.5756	0.0818806	-3.78158	1.48877	0.612141	-0.361954	0.170182
12.9128	1.88022	9.32171	-3.2406	-4.70619	3.50004	0.943872	-0.667641	-2.50959
0.227817	9.01583	2.64332	-2.20387	0.392181	-0.326419	0.189089	0.0229915	-0.209159
8.23765	6.88253	7.40511	2.27118	-1.58868	1.79904	1.5313	-0.325406	-0.343259
12.7886	1.90007	9.99547	-2.21123	-0.841142	-4.10137	0.97687	-0.987697	-0.496756
14.765	1.08729	6.6156	-0.494756	1.11466	0.0458299	-0.889687	-0.438661	1.37585
0.535145	5.12	4.76573	-3.88087	0.363965	-2.57745	-1.58351	-0.311568	0.0138568
1.93612	6.22112	11.5871	-1.42128	3.06028	-2.78575	1.9229	-0.179601	-0.552901
12.474	6.38803	13.6687	0.511982	-3.75101	5.61532	-0.639758	-0.0889369	0.8185
