# Created on: Wed Jun  6 16:28:41 2018
# X	Y	Z	Vx	Vy	Vz	Fx	Fy	Fz
4.13959	0.37177	8.77907	-0.293407	2.46163	4.54934	-0.441083	0.427671	0.0631078
9.56371	13.0698	8.70311	0.329154	1.47184	-4.18504	-0.836625	0.983961	0.517208
5.14166	5.12608	7.98358	-1.26435	4.12741	-6.37961	-0.120492	0.857184	-0.0333677
5.83674	1.45045	10.0536	-2.6289	1.51452	2.19391	-1.34742	0.162826	0.706018
6.92952	3.4051	4.43271	0.48648	-3.68753	-0.249556	-0.688324	0.568003	-1.23993
3.49275	3.67323	7.86888	3.74195	-3.58113	-1.07421	0.25196	-0.288031	-0.970312
0.363856	2.69791	4.45146	-3.6683	0.264419	-1.1758	1.00424	-0.11103	0.394737
1.54616	13.3509	12.4157	-1.53656	0.205336	-2.0093	-0.39108	-0.922237	-0.0716274
13.052	0.131933	0.765943	0.45929	-1.63816	-1.89673	0.975116	-2.98204	1.10421
7.52963	8.67479	4.48659	-1.06464	1.60984	-0.614797	-0.656733	-0.134396	-0.246971
2.13005	10.855	3.92158	-3.24383	-2.75623	4.08187	0.621256	0.275574	0.280178
14.5806	12.9794	1.72909	-2.88575	-1.44215	3.88705	-1.5268	0.325391	0.468834
1.15256	4.66217	11.3174	5.227	-5.24348	-2.55115	-0.449646	-1.47216	0.447289
14.3075	6.08977	3.16568	1.76455	2.75376	3.48801	0.83956	-1.71185	-0.30574
8.43254	12.1482	13.7747	-0.800978	-2.9394	3.34022	-0.652345	-0.672548	-0.0550962
9.61689	2.39583	13.4876	0.745807	3.34366	0.200715	0.680007	-0.940955	-0.154848
0.380254	10.2112	14.874	0.381933	1.46957	1.53669	0.573694	0.594345	-0.0992361
4.08964	1.55234	11.7906	-2.58837	0.175514	-2.9095	0.68405	0.719018	-0.265546
12.0679	8.49036	14.8267	2.0738	-1.50108	2.02535	-1.25537	1.64676	1.93365
6.117	1.99235	9.9671	2.03903	4.54583	-3.22359	-0.02145	0.812784	0.00110029
13.6146	0.638421	2.6783	0.357569	-1.45503	0.478966	1.5343	-2.00452	0.039054
13.3365	4.73525	11.9335	1.75538	-2.19096	-0.435891	0.738301	0.169453	0.238196
14.8921	10.6494	10.2209	0.346784	1.86069	-3.11976	-1.85574	-0.370528	1.22995
10.756	0.734535	6.76133	-0.853855	-1.78593	-1.11805	-0.88499	0.495016	0.110845
12.6269	14.9642	3.82289	2.99536	-1.28267	-1.75385	-1.02012	0.178853	0.324646
1.05876	2.82864	9.43185	1.49682	-1.21456	-1.90362	0.40873	-0.664337	-0.0241112
8.57297	5.25337	2.33695	-4.70967	2.18278	4.39908	-1.42739	-0.980901	-0.0177567
0.81605	0.917731	7.92474	-0.493916	9.25919	4.89468	0.245443	0.333381	-0.866529
6.43844	5.26723	1.59032	0.366273	6.4132	8.25788	-0.487945	0.390662	-0.646383
1.55351	0.963954	2.18466	-3.25938	0.77938	-5.21582	0.309447	-0.492798	1.98208
7.01882	4.06467	11.2548	3.65611	3.28514	0.206607	0.682342	-0.64023	-0.426044
2.49457	7.13944	9.06641	4.33094	1.42097	3.17556	-0.63354	-0.674971	-0.44922
3.7281	9.4665	6.52293	-0.632157	3.45626	3.52868	-0.193261	-0.0255966	0.561462
5.35775	6.04943	5.68889	0.188119	3.05678	-0.0183468	-0.798474	-2.34928	1.99834
4.8402	7.84665	7.56586	-5.88658	2.36517	-3.07237	1.1262	0.898178	2.19331
11.5134	13.5934	11.2022	4.16109	-0.679342	6.46598	-2.22423	-0.669302	0.325388
14.6715	13.0578	4.20224	-4.25958	-0.171771	1.19552	-0.734157	0.0210577	0.158658
5.89964	9.87506	3.33546	-2.18083	3.45221	2.36497	-0.748241	-1.7088	-0.154912
8.75186	12.3433	2.45965	5.80502	1.84783	-5.0963	1.28567	-1.97975	1.06176
11.806	8.6458	7.73888	-0.577319	0.37616	1.96441	0.971178	0.76894	-1.3011
11.5414	5.5326	4.50922	-6.26787	-4.81155	-1.25509	-0.806764	0.171373	1.17291
5.14527	0.870809	9.23773	-0.555743	1.82141	1.60558	-0.381071	-0.382569	0.586634
7.92835	5.17333	0.589844	-0.304048	5.38378	-3.49558	0.400035	0.940556	1.44184
11.0238	14.2068	13.4515	4.74052	-1.32496	0.470292	0.0772173	0.416425	-0.605024
10.8086	1.2264	3.28136	0.421571	-0.443419	-3.09847	1.78081	-0.55992	1.62632
1.41302	11.9357	14.9156	0.521326	-2.25561	-1.13412	1.52278	-0.674603	-2.1701
3.77905	3.44759	10.4795	0.223644	-3.34624	0.0266254	-0.167653	-1.1935	0.115567
5.17452	1.04013	13.6388	-1.10176	-3.82245	-0.830476	0.334767	-0.291347	-1.05584
4.8654	13.9506	9.20235	5.10176	-0.849525	-3.05229	2.20458	-1.1165	-0.209682
9.72005	15.1107	7.18248	-8.44453	2.92854	3.11992	-0.173321	-0.50978	-0.697682
3.55893	4.85854	2.2339	1.19575	-3.88565	-2.40798	0.518196	1.05519	0.852238
1.07621	11.2855	4.83731	-0.552874	-2.11254	-4.56927	-0.464375	-0.5239	-0.152837
11.9668	0.847403	9.52876	2.06666	1.7214	-4.23273	-0.0566247	0.392895	0.147712
2.52753	12.9111	0.644993	2.77392	6.25462	1.23418	-1.5067	-0.754869	-1.89158
8.9112	7.1692	11.4066	-1.6944	4.16363	7.72033	0.179877	-0.381213	0.650922
6.87517	6.36836	5.99108	-1.52263	0.615877	-2.42555	0.980628	-0.435261	1.28847
8.35691	6.99861	8.47448	5.66663	-3.82992	6.11504	-1.31317	0.0789998	1.48754
12.8806	13.2808	11.3377	-0.868214	-3.12486	4.45434	0.688972	-0.618973	2.61725
3.42139	5.24405	4.93009	-1.96129	2.31316	1.00491	-0.803017	-0.312112	0.362391
2.79019	1.74418	13.9351	-2.40202	-0.903055	1.84547	-0.548615	-0.0406182	0.389288
11.2524	11.9511	8.07422	-1.01149	0.528648	-2.85111	0.479968	-1.03972	0.130879
0.650937	0.571492	5.78098	-3.79342	0.382586	-2.67103	0.483085	1.13023	0.58688
1.83344	10.1112	8.5829	-2.02924	-0.609945	-2.20998	-0.52239	-1.79145	0.183625
11.6508	2.43456	1.09851	1.57546	-0.644568	-0.425482	-0.159291	-0.375248	0.260213
7.17609	0.868591	5.21272	2.163	-4.86211	-0.687941	-1.34539	-1.43868	-0.952742
9.07646	8.37336	9.22895	0.713101	-1.64744	-0.339012	-0.341663	-0.581974	0.235505
12.9786	0.557059	4.0123	-0.172445	-1.8562	-6.17409	-0.424525	1.01615	1.17049
9.9862	13.1806	5.0612	-3.0263	3.21737	0.382313	1.08351	-0.777592	2.08129
1.35786	7.6411	3.78294	2.93394	-0.255335	5.2054	-0.286086	0.735855	0.189497
1.37532	10.9668	12.282	-1.96704	-4.24373	-2.92607	-1.14713	0.897667	1.00164
4.36741	12.2175	2.38472	4.9778	1.92153	-0.479651	0.96752	-0.625103	1.58946
11.7003	14.4168	14.2963	-2.69704	-0.336553	4.04762	1.41225	-0.48628	-0.180399
9.86644	0.0682867	3.48412	-0.968088	0.669555	-3.22534	-0.910957	0.896539	1.84408
7.79032	0.60227	5.98101	-2.12584	1.11193	-1.6185	0.647808	-1.84934	1.84635
7.03936	2.34585	6.67189	-1.03504	2.67206	-6.07195	0.262441	2.01779	-1.21334
14.3278	12.5075	2.98318	1.05756	0.0146373	5.04897	-1.76989	1.46412	-0.224588
3.06552	13.9469	6.3802	-3.58652	0.282813	-2.62219	1.5952	0.689349	0.779223
11.185	13.1114	3.64488	-1.21909	-2.78958	3.46883	1.05184	-0.518138	-0.529169
12.8905	4.28604	11.688	0.1374	-7.56092	-2.00773	-0.446036	-0.5274	-0.262305
10.6321	2.39316	4.22261	1.6107	5.57679	-0.983178	0.981337	-0.730474	1.5194
12.5848	14.1248	4.74328	0.13299	-1.91659	-3.0084	-0.97404	-0.32395	1.20281
9.88657	10.636	9.5037	3.33755	-1.84706	3.97792	-0.350692	0.337413	-2.31657
6.27083	13.8634	6.69721	2.26246	-1.4972	-1.02748	1.10659	0.976142	0.429877
7.77498	3.69161	7.29634	0.131969	3.32834	1.77976	0.0340764	1.35644	-1.19849
11.0923	0.0677172	3.83026	4.73534	-1.23077	1.70284	0.659197	-0.0217712	1.62427
0.286362	7.34775	0.87296	-1.23259	-4.12582	-0.906347	0.287841	-0.419579	-0.307111
11.4499	7.73736	6.44033	-1.30639	4.71601	-3.24487	-0.0101271	0.808004	0.165009
1.34527	8.65617	6.98048	0.212522	6.39979	3.22624	0.83757	-0.543424	0.644782
2.42398	8.4277	0.434756	5.86862	-0.786661	-2.37153	-1.78058	1.03292	0.0241796
5.49294	13.7859	4.26117	-1.38224	-1.66578	0.468887	-0.244	-0.95109	-1.05914
7.31542	10.5312	5.93255	-0.797132	-1.37518	-0.695062	-1.91863	0.485139	1.41386
14.4134	9.3634	13.9893	-0.267769	-0.423347	-0.306686	-1.60456	0.374443	0.786659
10.4869	14.9025	15.0341	-2.0234	1.38919	10.4931	-0.320457	-0.309046	-0.136066
10.8014	2.83581	2.10115	-0.341927	4.04242	1.21456	-0.0236763	-1.11158	-0.735015
10.6676	11.4265	12.7543	1.12911	0.527267	-2.37892	-1.54864	0.139376	0.0989344
7.69285	7.94049	11.6765	7.29324	-2.73696	4.22658	-0.93076	0.040211	1.3597
7.38865	2.95319	11.9292	-1.68587	1.45432	-4.01371	0.550427	-0.771654	-0.520012
3.46471	4.05923	1.11475	1.94924	-2.22147	4.81117	-0.122557	-2.22303	-1.63857
2.35294	14.5387	9.51754	-2.12259	-4.43592	-2.41351	0.581069	-0.707244	0.506537
4.15519	2.27304	7.95419	-1.17842	-0.856067	4.32739	-0.17384	0.515087	-1.21631
2.58053	13.8184	10.6643	-0.157089	-4.54287	-4.80672	0.289595	0.422946	-0.338533
13.6663	0.364105	9.84356	-0.888362	-2.12818	-3.97719	0.919548	0.31207	0.570467
9.15985	7.32918	10.8322	1.66232	3.09477	-0.943005	0.702721	1.11964	-2.08776
12.5725	6.03759	12.9282	3.01121	-0.112453	-6.5051	0.480278	-0.367609	-1.28248
2.4409	8.75082	13.3293	-4.06986	1.1733	-2.44597	0.978528	-2.61896	-0.550812
11.0389	5.75552	0.182483	-6.10336	-3.69806	-0.449326	0.0572862	-2.24881	-0.906841
12.3281	14.5614	7.61084	2.34752	4.51373	-2.30859	-1.23081	-1.96712	-0.904953
6.67803	1.81119	9.4165	2.08436	-3.76384	-1.43496	1.2591	1.16626	-1.09044
9.98216	3.0234	12.8264	1.01135	3.05029	0.982743	0.873768	-0.957925	-0.367718
8.90829	10.7773	7.26119	-0.818248	-4.05618	-0.536692	-0.317055	-0.149768	0.584092
3.77003	10.7493	11.5016	-2.65592	-0.285507	-5.12873	0.675648	1.61306	0.379664
5.94108	2.18133	13.1203	1.23864	-4.25698	-1.83187	-0.230424	0.683584	0.279701
13.9715	6.62772	2.68626	3.37122	-5.51612	-0.926202	0.284635	0.710589	-0.830207
14.1106	13.0946	0.500879	-0.0284642	-2.00625	0.490643	-1.618	0.178252	-0.868416
4.45979	10.4398	10.2277	2.30953	-3.96575	6.38887	1.02096	0.583471	-0.412873
1.23222	11.0673	7.05523	1.9698	1.00129	-0.736916	-1.22092	-0.16727	-0.779797
7.61471	10.1767	5.03645	2.61707	-0.914187	-0.785169	-0.992191	-0.525109	-0.610116
8.79875	4.02037	10.8103	-3.55072	9.5398	0.168271	-0.874274	-0.294336	1.27428
12.747	4.14315	7.10557	-3.59346	-1.99934	2.82976	0.0619678	-0.341875	1.34925
8.55584	7.86967	11.2024	-7.14227	4.16804	-0.559579	0.388374	1.40417	-0.843452
5.93084	10.6377	3.73538	-3.29789	3.76337	4.87069	0.137286	1.07459	-0.684332
1.34702	5.71882	8.94373	6.61767	4.29873	-4.25579	-0.34145	-1.86891	-0.880316
14.021	5.92346	0.3015	-2.52319	-3.21903	1.79255	0.931749	-0.287777	-1.93341
5.64873	4.79061	5.61732	2.78632	5.91381	-6.28397	0.631593	1.16163	-1.06027
14.9353	7.39604	8.05524	-1.56872	1.33363	2.28709	-0.833669	0.228186	0.974278
13.8831	4.8149	13.0308	2.11003	-0.834191	3.17813	0.622652	0.247223	-0.90164
4.57366	14.667	5.75534	-0.973761	1.04687	1.24183	-1.62656	1.44719	-0.384894
11.6879	10.8871	3.95365	0.931514	1.94563	4.83271	-0.0969231	0.177704	-1.00713
1.04321	2.44011	2.50891	-0.940254	0.803167	-2.79205	0.778522	-0.7441	1.834
12.118	9.89422	8.13091	-2.72078	-0.767742	3.4991	-0.229958	-0.211226	-0.90252
0.304655	10.2892	8.68487	0.564668	-0.214456	1.14823	-0.0833336	-2.83135	0.0999398
13.7169	12.0122	8.43928	-5.41323	0.325639	3.84576	-0.562252	1.22783	-0.953731
5.9499	2.03704	1.23233	0.376368	2.80503	2.95416	2.16901	0.647798	1.96594
3.4015	13.8401	9.24874	-2.72112	-3.66282	-1.26282	-1.41623	-0.802447	-0.121236
14.6841	13.4695	12.9219	-1.36437	-0.201164	2.01064	-0.933991	0.467117	0.0994833
11.8806	11.974	12.9835	2.64537	0.0626822	-0.974557	0.447908	0.865271	-0.582756
8.48614	2.43469	12.4224	-1.67119	2.73412	-0.700481	0.168907	-0.0490943	0.410753
10.2858	4.62462	6.87722	-4.02049	-3.02568	-2.31993	0.321188	0.301805	-0.68015
15.012	6.49439	10.5316	2.56662	1.25809	-2.2769	0.241895	-0.233353	0.300483
1.48053	6.26814	11.1938	2.32699	0.0288464	-1.80153	0.766182	1.17	0.604334
7.26341	8.64002	13.1531	3.51635	-0.131493	3.95775	0.410147	-0.177564	-1.9584
1.09248	8.41877	5.29178	2.53706	-1.50021	-2.36731	-0.0172888	-1.7392	-1.09349
10.6209	5.91566	2.50549	0.623386	3.09263	0.343642	0.579769	0.182183	-0.504278
10.6953	11.3371	2.58692	-0.331792	4.3295	-2.79347	-0.172014	0.210655	0.478287
9.55322	12.8819	10.7749	-3.05419	-2.73765	-7.21029	0.268996	0.790283	-0.276067
14.3694	5.0029	6.83959	-1.10239	0.326798	-4.00775	0.992145	0.272057	-0.110904
10.0056	9.00209	9.63359	1.82809	-0.468163	0.817614	0.666237	-0.98492	-0.90651
6.32863	11.4944	9.2042	4.51088	6.2041	2.26161	-0.201358	0.189665	0.609765
13.1982	0.709838	7.00006	-1.92791	-2.41073	0.133701	1.10311	1.32772	-0.308474
9.02718	9.99322	13.2121	-1.0097	0.516304	3.78522	0.679081	-0.0848528	0.0405637
3.15924	4.88721	1.42666	-0.460863	-9.30239	1.16695	-1.24298	0.613011	-1.0802
2.99588	6.74588	8.94661	-1.95382	1.42172	-2.34482	-0.558638	-1.9577	0.163497
3.27286	11.2598	12.9565	-1.92962	5.85983	-3.02323	0.823712	1.55652	-0.0607705
7.71528	0.0873585	4.92322	-2.0077	-0.760262	-0.265343	0.208429	-1.80061	-1.16213
0.894617	4.49672	14.9764	-0.605024	0.405959	-5.95632	-0.72668	0.983712	-0.403234
10.6644	11.6699	4.31427	-3.89511	1.25214	-3.42189	-0.615686	-0.231503	0.0748107
10.3285	3.1366	5.18049	-4.00277	0.75441	-2.53414	1.58502	0.517307	0.761897
14.8718	10.2456	15.1059	1.48825	-2.61999	5.11493	-0.359151	-0.450717	-0.107428
5.39382	6.52437	8.8161	-0.992136	0.550414	1.90973	0.088856	0.0232663	0.522876
2.72496	12.7057	5.70331	-1.35655	0.0118177	2.78793	0.305246	0.332427	1.00863
0.397405	11.2633	13.137	4.47771	2.93945	-2.44601	-0.306641	0.0283583	0.466026
14.6338	14.7356	4.42907	-3.36808	-0.71188	-2.47258	-0.194766	0.70565	-0.44548
3.03269	3.13184	6.55713	3.04426	0.876925	4.49048	1.13521	-0.284106	-0.306682
8.80148	12.8477	13.8211	-5.02172	0.327906	-4.01222	0.515142	0.474601	-0.0466432
6.45365	1.22894	13.6731	-2.92521	0.341887	-3.62928	-0.00508329	0.234334	-0.637328
7.40055	4.36885	13.1694	1.04986	2.73714	-2.68224	1.67942	-2.41318	-1.24864
3.61782	0.628498	3.9143	4.08455	-4.23291	0.385225	-0.425941	-0.694673	0.337558
10.2413	13.106	4.20994	1.41443	-0.340137	0.127895	0.891297	-1.73562	0.053351
1.15395	13.5204	5.314	-8.25329	0.888193	-0.801422	-0.756196	-0.706056	1.42806
8.1961	3.54832	0.030679	1.81732	4.27714	1.13049	-0.806456	-1.6623	0.794923
13.1723	1.17293	7.88234	0.829728	-3.68647	-0.574918	0.145437	1.48673	0.410299
15.0394	10.1633	7.208	-0.0587412	2.84083	5.33914	-0.0894305	0.861547	0.403319
10.131	0.169916	6.23548	-1.05917	-0.672501	0.515327	-0.597715	-0.50085	-1.08118
4.49503	5.88917	9.42588	1.36764	-3.8695	-1.77011	0.697939	0.222557	1.03451
8.34089	10.2115	10.5575	-3.81129	2.51893	2.32506	1.23812	0.264224	-0.264913
5.21908	0.334864	3.91115	1.49158	-1.56802	-1.30643	0.200037	-0.00761322	-0.333932
7.30432	9.1876	6.89249	2.84811	2.30282	8.43566	-0.585938	1.04449	0.133683
13.3602	12.1138	14.6146	-3.63608	1.6	3.12343	-0.855661	2.22293	1.37249
13.3691	9.70042	12.4769	1.63093	0.204219	3.16938	-0.664272	1.18004	-1.02837
6.27272	0.51282	11.6444	-1.11189	-6.63055	0.967824	0.487239	0.0309984	0.528259
6.83892	14.9458	13.2689	-3.49957	2.82806	-2.95627	-1.63349	-0.761263	-0.867588
0.8014	6.68097	14.507	-2.01814	-1.17198	1.84499	0.654067	-0.416696	2.04915
9.64865	2.30494	6.21544	5.98555	-3.53042	0.631234	0.0651859	-1.33402	-0.667097
7.39322	10.812	1.46566	-2.61774	-1.51895	5.96708	2.36509	-1.37168	-0.511951
12.9234	4.61748	5.01393	4.93625	4.91001	0.764235	-0.539566	1.84254	1.20605
7.06411	5.45967	3.0033	-1.10094	-6.31874	2.4796	2.68002	0.622699	0.083162
1.25959	10.895	12.1609	4.74046	2.45491	2.55821	-1.77232	0.14989	0.350914
12.7444	1.35668	13.3776	-1.69417	-3.99685	4.75144	-1.04149	-0.533141	-1.75763
12.4025	2.00357	1.68301	-4.67202	-4.59408	-1.04568	-1.13877	0.565029	0.984677
14.3049	7.87021	5.07746	1.95047	1.58649	1.65652	-1.28261	0.394378	-0.00443502
9.59367	14.713	13.8311	2.35543	1.96838	0.869274	-0.865022	0.63234	-0.43639
13.0625	10.7358	10.1616	-4.20148	-1.0966	-3.29355	-0.277819	0.0745665	1.69999
12.3389	4.29651	4.71021	-4.73377	5.44169	1.40905	-2.34567	-0.731331	-0.12442
9.95568	10.4309	10.5653	-2.56448	-2.91368	-0.752099	-1.73327	-0.881182	1.2995
4.37531	10.9577	5.07425	1.30895	-5.07513	0.0364814	-0.769274	0.482663	0.293512
8.01864	12.9424	2.25796	4.94494	1.22053	-1.10989	-0.175977	0.787673	0.497424
3.65597	0.00423139	10.3751	-2.78278	-0.0239437	5.47259	-0.475928	0.450555	0.496688
6.52433	5.71141	3.57517	-3.01208	0.262083	4.93457	0.399425	1.67954	-0.176335
2.20272	3.74327	8.37837	3.92091	0.97103	6.25897	-0.530641	-0.859899	0.8625
2.49566	8.15314	10.9934	1.42756	-1.38767	1.78988	0.312721	-0.43251	-0.198163
9.17888	13.1239	1.84056	0.610579	-0.579558	-5.36221	0.420557	0.375368	-1.16219
9.36976	10.8765	6.15775	2.39159	-0.230651	-1.66052	1.0932	0.643492	-0.265558
4.21742	10.1875	10.7206	-4.6284	2.089	2.19095	1.13586	-0.312491	0.141771
4.44994	7.90863	0.312146	-0.605221	-1.10343	-1.91906	1.20415	-0.340226	-1.10723
4.66448	5.08026	4.16472	-2.86181	2.87896	3.16796	-0.0423125	-0.513675	-0.0164877
4.07826	3.75432	8.05021	0.221871	0.403252	0.770646	0.154311	0.0559695	-1.31006
10.5697	0.371398	2.46487	-0.291088	-0.62073	-5.32083	0.797507	0.500849	0.271022
1.08133	3.51564	9.87664	0.371802	6.0394	-0.0198362	0.854387	0.101794	-0.24698
4.43688	14.3622	1.35193	3.03999	0.923321	2.54889	-0.571852	1.72932	-0.057388
14.8418	6.74465	7.74548	-1.61886	-1.45697	-1.66135	-0.270632	-0.787244	-0.27341
8.41765	10.7435	12.5975	3.23607	0.572949	12.5661	0.35415	-1.05908	-0.410354
8.07364	14.1117	1.07943	1.91318	5.08091	-1.38928	0.0471193	1.15467	-0.0823022
10.7811	3.75115	8.88253	-1.56252	-1.11441	-0.370929	0.119357	0.180529	0.189168
10.0582	12.4236	7.21076	-1.1927	-0.583568	-2.30176	0.650741	0.0371382	-1.83266
11.4387	7.09002	7.03064	-2.43711	0.212252	1.16514	-0.20891	-0.0881959	-0.411842
8.5243	8.82069	13.8147	4.22046	-0.0506282	4.86722	1.01445	0.271606	0.176572
3.39552	10.2186	8.34431	-0.906071	2.69005	3.17739	2.24888	-1.03713	0.694402
2.11947	7.61338	5.41385	-0.578319	-0.0189232	0.118316	-1.74396	-1.32313	0.254485
2.66842	4.71605	14.4822	2.25052	7.95731	-2.01831	0.695087	1.52098	0.135686
2.47314	9.25862	14.0094	-1.84587	-2.90679	1.58743	0.930966	-0.430744	1.31151
10.0929	7.48114	11.274	-1.17557	2.05437	-5.3882	1.5738	0.520132	-0.32386
7.72673	11.9327	1.95984	3.36379	-4.08294	-3.11554	0.976538	-1.87254	0.0406651
4.83733	10.8352	4.90429	2.47618	-0.842234	4.0516	-0.413122	0.229445	0.517694
11.1531	9.99347	5.94062	2.62691	3.27094	3.32919	-0.156235	0.767635	0.319133
2.56714	13.2313	4.68208	-1.70403	-3.89654	-4.87222	0.895534	1.03504	-1.77756
12.1151	3.60342	1.30301	-2.97377	-3.00021	-1.09991	0.963757	-0.628987	0.753413
4.7051	6.37508	3.09575	1.21611	1.64134	-4.59443	0.186809	1.13631	0.28774
5.84902	3.10573	9.72554	5.83611	-0.631994	0.634426	0.792329	-0.291524	0.254496
3.62683	7.04984	7.72889	-0.162694	3.13815	-4.26907	-0.466887	-0.0435651	1.51787
2.8173	13.258	12.8991	-1.41113	4.3172	-2.21402	0.691903	-0.358446	1.16947
9.4117	4.80662	12.1412	0.516132	1.74395	2.00758	0.17028	-0.196517	-0.372425
3.5611	4.5242	1.16932	-3.64871	2.09845	2.90448	0.602046	-0.231103	-1.91528
0.398819	6.42637	12.1729	-3.71031	-2.28248	3.55075	-0.775273	-0.215522	-1.17873
12.4808	11.8686	6.60587	-3.80599	0.905121	2.9787	0.730786	-1.61827	-0.723917
1.98098	1.40831	13.829	4.54046	4.18151	5.90615	-1.20186	-0.199139	-0.336276
8.96804	3.37611	7.52851	1.38099	2.40535	-2.0288	0.311599	0.368505	0.243094
6.9456	2.76739	5.35583	-0.867955	-3.81591	1.74411	-0.767447	1.23197	-0.0790904
0.301823	1.32063	14.9808	-1.27574	-0.574272	-1.20954	-0.144959	-0.00160675	-1.21813
7.28107	12.51	8.4218	1.01928	-4.06548	4.71304	-0.141925	-1.84201	-0.837103
10.1277	4.89129	3.11973	-3.3852	-7.00731	2.50422	-0.897452	-0.741951	2.01156
4.1268	14.2743	9.09472	-0.992962	0.571084	-3.33451	-0.988554	0.398743	-0.241931
9.72514	10.2797	1.07286	2.00543	4.63433	-3.83284	0.285905	0.894938	-0.489182
9.77074	6.04559	9.07169	2.1626	-1.07607	1.68067	-0.553434	1.28336	1.11948
9.34613	13.5249	12.9506	-1.89032	-0.766818	1.76183	-0.226282	0.494642	-1.41695
14.6768	4.33442	4.34746	-6.62832	-0.843895	-2.09412	1.4069	-0.403461	0.366309
13.1007	0.0496476	6.13286	2.98127	-3.6734	-7.78566	-0.606013	-0.859616	-0.876024
2.71509	0.746427	14.7097	1.69672	1.24665	-1.44878	-1.04125	-0.50985	0.00296025
6.1924	5.70851	0.282115	-0.0447185	3.15163	-1.41628	-0.151939	-0.301749	-0.0855045
12.2142	13.3682	10.1501	-0.057182	-7.57492	-0.48745	-1.46347	-0.86889	-2.55929
13.4991	3.36805	14.6092	2.13505	-0.0942302	2.85882	1.47423	-0.855633	-0.0381678
2.89536	4.31705	11.828	-1.73027	-3.26765	0.730768	0.540645	-1.81781	-0.744623
13.8031	14.3214	10.657	-0.825207	-2.79354	-2.24104	1.60931	-0.252841	-0.371958
3.19239	0.571237	13.411	8.22685	3.23173	-1.98716	-0.372745	-1.3564	-0.2473
1.40802	6.5587	4.55066	0.699309	-0.860053	-3.21089	0.733586	-0.321052	1.12168
1.95602	12.509	4.91414	0.0488178	0.691585	2.75734	-1.2118	-1.25702	-0.65468
11.5188	9.9004	11.6086	2.5071	-1.45314	3.98412	0.569789	-0.768733	2.0022
13.6521	4.19092	4.57761	1.97028	1.7093	-1.51933	1.82255	-1.10705	-0.588097
6.20146	13.2514	0.358013	-2.5906	-4.25629	-7.2618	-0.127123	0.699116	0.593678
1.64034	9.41528	13.6357	-0.489842	-2.7879	3.81912	-0.275823	0.117501	0.89521
10.8095	2.0508	0.0221046	1.07763	0.778239	3.70297	-0.341789	0.0430866	-0.425051
9.83292	8.62724	15.0916	7.22477	-4.10108	-1.05504	2.03247	0.323268	-0.22358
13.3032	12.9382	11.4623	-1.11608	-2.93728	-4.00883	1.52583	-1.36563	1.7967
2.7154	10.4955	11.6602	1.36033	0.995297	-1.59297	0.877672	0.988454	-1.57534
12.6921	6.20945	1.15364	6.33121	-4.69407	-0.64014	0.47533	-0.373931	0.00478695
10.3746	11.6619	14.2978	2.91125	-0.711629	2.21291	-0.171143	-0.6108	-0.0780901
8.42586	1.94552	1.43978	6.53476	-0.753925	3.31635	0.529178	0.164125	-0.0176846
6.65452	4.43825	0.507403	-1.51193	-0.16253	-2.10382	-1.52344	-0.68698	-0.0521862
3.57152	9.94116	11.4643	-5.03152	0.789809	1.53474	0.357309	-1.11318	0.198559
1.9004	4.47345	12.9812	-1.12066	1.0901	8.85033	-1.31821	-0.419699	-0.094737
3.02896	13.1185	0.711761	-2.75809	1.2869	-0.811129	1.22626	1.00121	-1.9458
11.5021	10.6337	1.56288	-2.05863	3.96999	3.91635	-0.890261	-0.140305	-1.33307
7.22664	5.45359	13.872	2.73236	3.9629	-1.55006	-0.338882	2.07509	2.03338
2.49528	13.536	11.8635	-1.34525	1.79135	-2.20055	-0.110722	0.121016	0.753202
1.51161	0.231136	9.72955	6.79537	3.10582	-6.58085	-0.992309	1.07085	0.543911
4.77634	12.1129	6.77004	6.54066	-5.14702	-0.521771	1.29888	-0.508259	0.868457
6.2244	8.87564	10.4624	-1.67713	1.71618	-0.694646	-1.17291	1.93719	1.35725
1.74306	4.0139	13.353	4.10092	8.2374	-2.70859	-1.35568	-1.45251	0.223859
0.852338	4.24535	13.2516	7.03231	0.13389	2.76264	-1.65017	-0.641008	0.0325854
3.0989	5.16317	10.8846	-2.21355	-4.87818	-4.96531	0.338888	1.50708	-1.9564
8.56753	11.8738	0.585451	1.52729	3.4448	-3.16389	0.571995	-0.448048	-0.369592
1.09992	11.4583	11.1118	-0.0519381	0.0155479	4.93576	0.488742	1.09745	-0.197993
7.30329	13.6442	11.0396	3.73881	-1.82359	1.68077	0.0602891	-0.253573	-0.596462
12.6531	7.7445	13.6701	-0.64557	1.39842	1.57971	-0.406945	-0.741098	-0.674528
14.6955	9.23581	5.67078	1.96535	9.9526	2.17457	-2.34975	-0.0981726	-1.3712
1.01408	11.6581	0.945908	-4.11533	3.99856	2.03174	0.402569	-1.47811	1.41278
8.78313	14.8803	10.661	5.18934	-5.24762	-3.04521	0.890756	-0.21565	0.462409
0.887796	5.10555	11.3015	1.88907	3.59891	4.73376	-1.04124	0.153824	0.168043
12.2606	7.49814	11.0356	3.11831	-0.376816	0.579991	0.308225	-0.422469	1.41736
7.80443	4.93686	4.89926	-2.01225	-0.955268	1.76568	0.276476	-0.286701	0.0555254
