# Created on: Wed Jun  6 16:21:54 2018
# X	Y	Z	Vx	Vy	Vz	Fx	Fy	Fz
6.29851	5.59349	9.15128	3.32063	2.94944	-3.9346	-0.0166188	1.2313	0.244373
9.68151	3.061	11.6994	2.70417	-0.212043	-5.44904	0.167092	0.0453404	-0.230924
12.5521	9.52086	1.11464	-0.50754	-0.94377	-5.39524	-0.221575	0.97867	0.340837
4.20539	3.93155	4.77562	1.25421	1.27526	-5.00434	1.03672	1.30941	-2.39218
7.38175	11.825	4.57043	-2.71092	1.38722	-3.835	2.91795	1.23896	-0.308263
6.95061	3.78008	1.54917	2.75396	-0.221778	1.56304	1.43952	0.132955	-0.440594
8.15873	6.82069	4.04292	-4.10061	-0.135226	-2.89678	-0.301885	1.02862	-0.271861
0.50057	5.8688	6.57584	2.21554	1.50995	4.1955	-1.02858	0.0334196	0.531522
5.05456	2.17277	8.59494	1.5577	4.43145	-2.43375	0.0370027	0.443341	-0.288293
8.00582	7.13492	1.51889	1.74668	2.8275	2.61479	-2.18248	1.72155	-0.295416
12.0381	4.36132	7.10744	2.63265	-1.49121	-9.91799	-0.0779418	0.174136	-0.0065476
3.64161	6.51897	7.33454	0.497935	0.569037	-1.19559	0.0920157	0.821443	-0.663429
2.58029	6.1833	6.39126	-3.83541	3.99005	-1.6167	1.29636	0.955152	-0.604436
10.5072	7.75139	12.4745	0.753867	1.71363	2.58854	0.114973	-0.249951	0.464904
3.48919	3.46899	5.22933	-0.778368	4.17366	-0.420159	0.128908	0.155153	-0.601162
11.421	7.34646	4.55772	-1.15721	6.5178	-1.43555	-2.20252	1.14146	0.349694
3.23502	6.03276	0.18616	1.75347	2.98726	4.56872	-0.354834	-0.0796269	-0.207802
0.337943	5.60868	0.618487	0.206561	-4.85114	1.40639	0.432872	-0.930013	0.681731
10.9921	10.0758	8.9384	3.04062	0.274617	3.15819	-0.702969	-0.0222535	-0.63637
5.74689	3.14629	3.70751	1.98502	-1.87986	1.70029	-2.92043	-1.2688	-0.102352
11.7754	10.4701	8.14824	-0.681334	1.16886	-4.58946	-0.398669	-0.43939	-0.78256
3.76033	8.78881	3.8096	0.446001	-1.63815	2.06126	-0.528043	-0.281759	-0.263997
7.76609	4.07565	3.70142	-2.51569	1.38026	-1.14155	2.11098	-0.462063	-0.748494
12.0119	0.154498	4.85387	2.21001	-0.606605	-8.72035	0.330854	-2.55499	-0.305688
8.8096	6.97943	9.7511	-2.76652	-1.82141	3.13625	-0.555269	-0.4276	-2.02937
2.93245	1.74937	2.24697	1.72186	2.05402	0.361392	0.535538	1.44016	0.966675
1.8407	8.08368	1.20338	2.64061	1.6191	0.948998	1.72677	1.22203	0.9412
8.05352	4.12489	7.68146	1.37617	0.646815	3.09685	3.5559	0.0585173	0.894743
8.38817	6.20882	1.72363	0.823022	-1.21287	1.1648	1.05985	-0.261548	-0.89852
6.40714	12.5691	8.21544	-2.12288	3.51336	-0.883397	0.0257482	-0.300631	1.7592
9.1113	0.373832	9.75021	6.12735	-1.97779	-2.78905	0.0102528	0.160094	1.10885
5.43412	7.57751	8.81393	-4.43111	0.0816181	-3.26367	1.66326	1.41498	-1.52947
0.891506	4.81517	3.02531	-3.01807	2.09175	0.0493488	0.361183	-1.31767	-0.291952
2.54083	10.478	1.83068	-2.5785	-1.75756	-3.87355	0.95322	0.650498	-1.7491
1.48237	4.50719	11.5352	3.99185	1.68311	8.23405	1.11103	0.445271	-0.0170012
6.71379	5.46247	2.44553	2.03707	-2.64542	-3.27646	0.703352	0.00561225	1.39307
0.873986	3.10255	9.48492	-1.32587	3.82362	-3.39787	-0.324785	-0.711393	0.923005
4.2713	7.3091	4.11981	0.640856	-1.84029	4.89788	0.0659726	0.204104	-0.731302
9.33368	9.47789	7.03072	4.28016	-5.82995	3.28371	0.110054	0.141509	0.790674
6.63732	8.39741	10.419	-5.59859	-2.06086	-0.036243	-0.929166	0.569834	-0.862654
5.79695	7.64195	2.71549	0.363414	-0.813105	0.745091	1.52685	0.0656298	-0.475081
4.68485	3.84395	1.90538	3.83153	3.293	2.01198	-1.15165	-0.564477	0.61128
11.2579	1.70958	8.96075	-0.870997	-0.847463	-3.53592	-1.14119	-0.559336	0.478077
2.4166	5.16985	7.43136	-0.612018	-2.26461	-2.00249	0.67176	-0.545455	0.186781
9.7546	10.3981	10.097	-1.03596	-3.12221	-3.64986	0.361915	-0.414081	-1.37276
8.71913	8.41183	9.81804	4.72422	1.80608	-0.420875	-0.630775	-0.200768	-0.735643
8.38545	2.0988	11.848	1.66303	2.71292	-1.7777	0.217009	-0.221973	1.24076
10.5665	9.3183	3.71872	4.20988	-1.55622	4.25619	-0.196993	-0.21673	-0.0357199
2.52777	5.30258	7.15171	-2.70115	1.89333	-1.66376	0.780238	-0.120076	-0.558414
12.3391	1.88235	5.9252	1.30511	-0.357148	4.68296	0.0546496	1.03774	0.166901
9.74676	11.9911	4.25977	2.49533	-0.0199285	-3.38084	-0.601627	-1.08615	-0.296205
11.6424	1.20567	3.36667	-4.62817	5.76742	2.64973	-0.650726	0.931494	-0.312766
0.173959	1.672	11.1806	0.434088	-2.79483	-9.19702	-0.667926	-0.235961	1.00371
11.6718	4.20192	12.2	1.18757	-0.702529	-0.18961	-0.271912	0.58498	0.371246
11.26	9.25833	3.74527	4.70469	-2.3707	-1.75539	0.93668	-0.168823	-0.363115
2.83918	2.52253	2.64619	0.870387	6.02525	-0.245614	0.521341	0.469343	1.15268
10.9896	5.99013	11.1436	0.256115	3.81396	1.44081	-0.634867	-0.757444	-0.759262
4.04733	5.0347	9.70598	3.22217	3.80202	-2.01616	-0.232049	0.557737	-0.738398
9.80028	1.4705	5.44499	-4.58469	4.32806	3.80719	-0.00268528	1.35617	-0.660425
7.51033	8.90561	9.79702	2.20291	-3.32858	4.63002	-0.829266	-0.0567812	-1.32469
3.94861	3.97861	5.66012	-0.103402	-5.56946	5.39751	0.865574	1.64779	0.611473
12.2029	6.55845	7.89848	4.31862	-1.11917	4.34043	1.53701	-0.120185	0.745146
0.287134	0.326568	2.67003	-4.68678	-1.5358	7.26926	0.144539	-0.07015	0.241401
0.451936	4.40826	4.37133	1.19477	2.35672	0.787151	-0.16824	-1.05621	-1.85505
6.21534	3.23411	8.0332	-5.1547	5.79566	2.74395	-0.645527	-1.5103	0.190097
7.32775	7.74731	4.38169	3.41465	1.65732	3.33759	1.11241	1.32899	-0.217921
11.6297	6.7124	2.01899	-0.856259	-1.23428	0.878305	-0.757543	0.919543	-0.0217809
4.90519	1.89343	2.35692	2.12626	-1.41479	-0.704509	0.327911	0.532451	0.83501
5.95851	5.41182	5.89447	-5.81781	-1.18737	-3.47217	-0.0316991	-0.474818	-0.553649
5.64955	6.79208	9.84688	5.25058	-0.181373	-4.17882	2.79693	-0.816211	1.72801
6.58008	0.428047	4.54514	-0.169976	5.40544	-1.55956	0.909519	1.44189	-1.95308
11.044	6.87818	7.49004	0.094617	0.851135	5.40883	-0.488554	1.79556	0.527029
12.0028	12.0413	3.40742	2.39658	5.17724	1.80839	0.0758257	-1.77401	-0.0152472
6.69605	4.03061	10.8062	-2.73496	2.76892	0.0388418	-1.646	0.807675	-0.167344
3.40354	9.57639	2.38842	2.69972	-1.38294	3.57164	0.868207	-1.09717	-0.98263
0.647615	8.63249	0.878032	-3.64682	0.0495314	-5.22112	-0.487573	0.798231	-0.07224
1.64765	6.85566	1.22161	0.829268	1.17262	-3.92817	-0.8399	-1.04842	0.515908
4.62809	4.37519	10.7713	1.20086	-4.41966	3.61761	1.23943	0.491211	0.557669
0.597014	4.94149	11.2767	0.837175	3.48011	2.18586	-0.424451	1.07991	-0.437004
7.76616	8.14729	6.69986	-7.03228	-4.91135	-1.66842	0.572495	-1.26911	-0.80803
3.98185	2.73992	1.57875	-3.27978	-4.16054	-4.24624	-0.787284	1.11205	1.92729
2.77785	0.704718	2.05829	1.65327	-2.00404	-4.30779	0.990743	-1.53905	0.00557305
4.6929	1.5776	6.99169	0.866904	-7.49142	-0.774182	-1.04624	-0.0172911	-0.360605
5.96886	3.96282	6.16333	1.22753	2.22688	-0.276302	-1.09173	0.911398	-1.33485
10.2294	11.1752	2.40577	0.0173934	-1.36752	-1.1699	0.34498	-0.103036	0.0127304
5.48933	11.8178	3.8377	-3.15475	0.993544	-2.81731	-0.110047	-1.53448	-1.56578
9.73779	9.12433	12.1794	-5.05246	-2.14357	-2.83623	0.0833373	1.23453	0.448673
3.96897	1.67559	9.91551	0.904997	4.46237	1.4449	-1.71644	0.424666	-0.165326
9.20966	8.11942	10.1486	-4.93066	3.87451	-3.76638	1.05369	0.404505	-0.383243
10.1106	4.09931	8.52075	-0.874636	1.50881	-0.520129	0.104737	0.293667	-0.46615
10.9774	1.07466	5.15907	-6.98507	2.68014	-0.502441	-1.85997	1.21293	0.231918
4.31581	8.36092	0.0575461	-1.40376	-3.97563	3.47439	-0.396986	0.987191	-0.165749
11.5446	10.3487	6.59709	-5.42294	-2.1005	-4.004	0.229392	-0.0589214	1.20685
6.3503	11.5281	3.20285	-3.0089	1.91117	2.95266	-0.187134	-0.0721585	-0.830916
4.25268	10.2578	5.25671	1.84616	-0.905451	-1.73142	0.701599	-0.462001	0.417485
7.51628	3.53449	8.86821	3.28462	-2.34498	4.54626	1.36987	-2.08412	1.71796
2.08967	12.5015	4.46661	1.80842	-4.45478	-4.76701	0.0658902	1.57256	0.633856
11.8736	7.63637	4.98451	-4.34212	3.90635	-0.0353625	-0.149263	1.64307	1.41814
10.5302	4.87314	5.6908	2.28915	-4.80859	-0.828065	0.364181	-0.728071	0.0238276
8.94597	3.17651	8.5251	-0.176245	5.72666	5.12394	0.0499954	0.802892	-0.290871
10.069	3.61138	4.43763	6.07841	3.49344	-0.701417	0.293621	-0.658332	-0.0779621
10.9028	3.59701	0.694085	3.54335	-1.5987	-1.43694	1.1367	0.853451	1.55149
8.80768	4.05358	2.11159	-1.0791	3.5879	4.38592	0.281462	-0.961532	0.124517
12.2912	11.6911	0.287349	2.0867	-1.39656	-1.01752	-0.826265	0.487552	-1.18495
1.67422	6.36777	3.32472	2.7507	2.07271	0.54955	0.443211	0.106483	0.0835406
0.551253	2.16195	7.96748	0.680246	-0.949905	-1.78842	1.52918	0.437358	0.513357
5.22332	3.78313	0.505317	-3.62402	-7.05355	3.82386	0.310253	0.595477	-0.902546
3.80642	3.79946	11.0316	0.66568	3.25506	-4.5877	-0.47967	-0.318567	0.900936
11.2416	7.5647	9.47005	-1.29788	-4.85125	-3.15438	-1.84545	0.358677	-0.275628
0.5086	1.1604	4.24639	-1.34482	4.23737	-0.800168	1.64015	0.582396	-0.590925
0.23802	4.03931	11.7387	-0.897393	-0.321331	2.43525	-0.789231	-0.274392	1.07593
1.62356	3.3378	0.375464	1.29729	2.27047	-2.81033	0.589152	-1.0591	1.07486
5.60501	12.0658	4.11323	-0.774256	0.812374	2.79315	0.354654	-0.890531	-1.22927
7.68367	1.2502	11.7326	-0.23406	-4.22034	-0.59599	-0.629639	-1.20607	0.694011
5.82518	8.08147	0.478544	2.38374	6.08498	0.669427	-0.0280966	1.08386	0.0733737
5.31538	7.74757	2.71415	-0.746135	2.0676	1.60287	-0.429702	0.497673	0.125987
5.05308	5.07351	2.25919	0.503316	5.02211	-5.29525	-1.7205	0.152465	2.28485
9.8344	0.358335	5.16238	-0.123417	0.608804	-1.00505	-0.150155	-0.118516	-0.105826
1.58608	0.201614	7.8603	-0.395489	-1.89585	3.93599	-0.0859893	1.50634	1.22805
9.16638	9.57698	1.62935	-2.74015	-2.03425	-3.23348	-0.43049	-0.708779	0.338703
0.918223	10.4895	6.21783	-2.27281	5.92567	0.474128	-1.23509	0.367381	-0.431076
9.15012	9.90325	2.10665	-3.40934	-3.19916	0.275593	0.239099	0.0906101	1.65727
7.79741	8.61906	2.2951	0.928397	-2.29085	-0.406827	-0.792114	-0.517493	0.599682
0.380175	10.477	4.84048	1.19163	3.75293	-1.1072	0.957785	1.79869	0.934454
4.87839	12.49	1.84615	-0.366144	-1.73152	-0.291893	0.655465	0.38212	-1.08937
3.10861	0.563136	8.86902	-2.93064	1.73998	1.1782	-1.03725	1.82574	0.0425343
7.26119	10.277	5.7756	-4.71537	-4.49561	0.734208	0.1881	-0.139502	1.37109
6.35384	7.15987	4.16435	0.546351	1.5941	-0.477427	-1.26579	0.0990388	-0.260507
0.405296	9.47895	9.90845	1.45978	0.360251	0.75797	0.145676	0.295048	-0.199269
3.75316	6.40304	3.26836	1.75279	-1.32004	-7.49955	0.164618	-0.533864	-0.119549
7.93495	9.23138	11.5557	3.04344	1.4448	-1.78477	-0.178556	0.561011	1.6208
10.0236	10.3787	6.98616	-5.25144	3.82544	-3.34421	-0.134424	0.37616	0.815135
2.43052	4.54121	10.0336	4.10531	1.87233	0.785083	0.325764	0.501845	-0.314869
0.108875	4.56873	5.876	-0.780555	3.47549	8.18322	0.0728093	0.930008	0.379538
5.99438	1.66916	8.34825	0.0738209	5.56333	-1.625	0.714155	0.44911	0.757193
6.86814	2.91866	3.08763	-2.48792	-3.65127	3.57507	1.19724	-1.78585	-1.17831
7.08445	10.1751	1.92722	4.49204	0.809485	1.83934	-0.402892	-0.232332	-0.812475
12.5871	1.9629	8.20575	-2.46297	1.07987	1.70726	-0.176134	0.16392	0.572749
2.64065	1.47489	11.0389	-0.757476	-0.729876	2.76414	-0.840319	1.0359	-0.601886
7.25083	3.88375	6.88775	-2.00271	-3.02102	-5.34836	0.488334	-1.7097	-2.49182
4.65137	1.00771	2.92043	-3.42697	2.78011	-6.41246	0.0831517	-0.000355706	0.766227
5.9284	4.72005	2.11041	1.54243	-1.2664	-3.55853	0.277731	-1.31979	1.24809
3.56792	5.84152	11.8845	-0.700063	-3.2653	-2.9156	0.324069	-0.238196	-1.21811
4.80316	2.63412	0.356769	-3.28782	-2.25803	-2.61042	0.33386	1.46529	-1.10073
4.76283	9.48036	7.78439	4.34242	0.939555	1.07532	0.298874	-1.20865	-1.11788
11.9719	11.5518	1.66961	-3.25726	2.0103	1.59247	-0.460256	-1.20593	1.77359
10.0626	0.867034	9.79422	6.31217	-2.18814	0.523589	0.197578	0.400075	-0.0702684
3.7708	4.3945	6.86529	0.0228293	3.78412	0.626233	-0.277332	-0.814753	0.244609
0.813903	8.64181	12.5076	-0.70202	-1.27101	-2.16112	-0.573028	-0.0515602	-0.578383
9.10589	11.9691	0.09412	-0.283312	0.625932	-1.55605	0.894777	0.202844	-0.157744
7.95101	8.77892	7.17879	-3.93376	2.1593	0.276845	0.925384	0.434226	0.166717
7.04363	11.7438	11.9982	0.462615	1.98437	-4.15806	0.252784	0.62278	-0.00958006
10.9837	2.92424	8.18439	1.00843	-6.44855	1.70736	-1.00343	-0.852289	-0.146461
8.73634	8.01771	1.00687	-4.51761	-1.62211	3.53272	-0.766238	1.21875	0.00849685
4.69237	1.85904	11.1799	2.11259	5.75069	1.29946	0.634653	0.151497	-0.643065
1.77031	11.8489	3.50663	-0.753582	-3.09985	-2.05236	0.140538	0.753385	0.778127
2.86218	0.321865	10.827	1.04948	-1.8661	1.97031	-0.458866	-0.909026	-1.67772
8.68018	7.21008	11.3145	-0.140327	1.21605	0.0694194	-0.940301	-0.55697	-0.403625
4.56247	7.37623	9.92226	5.95053	1.77067	1.04005	-1.80852	1.27322	2.25598
6.38853	10.5036	0.81539	3.14671	-1.1605	2.65887	-0.665836	0.146004	-0.0185471
10.1765	4.45336	7.12918	0.0265071	-6.12502	0.210492	-0.0287664	-1.68047	0.367893
0.16634	0.405568	4.63618	-2.93851	2.20369	6.91229	1.7738	-1.02001	-0.817212
12.1836	12.3972	1.36587	0.6027	6.8443	1.2744	-0.3489	0.864423	0.544637
10.3561	1.77715	4.03592	-1.43075	-1.66163	-0.820685	-0.0583986	0.182572	1.00512
10.5723	4.32093	2.26227	3.31747	-2.23148	-3.09169	-0.0335371	0.0561332	-0.448062
6.49305	12.1668	5.85219	-3.88508	2.44723	-5.00039	-0.919406	-1.9813	1.80293
5.60643	1.38687	0.653965	2.61422	2.56663	4.84345	0.0913964	-2.65056	1.00597
7.08018	4.22492	4.65829	1.44745	2.50163	-1.11597	1.42455	0.365829	2.17816
8.22663	11.9217	2.46435	-0.761777	1.74948	1.77338	0.630005	1.00344	-0.349511
6.19317	8.7741	7.94616	-2.66904	-2.97879	1.52901	-0.954948	0.248817	-0.0957572
7.65658	0.72785	3.89208	3.19524	0.320715	2.19307	1.0066	0.575848	0.560779
4.606	2.3186	4.72421	-1.15745	2.71541	-1.14663	0.619358	0.989322	-0.772084
10.77	3.81168	12.5952	2.3007	-0.24927	-3.58544	0.716309	0.86318	-0.399753
12.361	6.08596	0.404915	6.15906	-0.0865834	0.422815	-1.23536	0.420165	-0.0142992
0.884886	9.03524	2.53041	0.629298	1.62485	0.37982	0.0916317	-0.218455	1.05019
8.92795	0.483097	0.366023	-6.90114	-0.270007	0.0733211	-0.331663	0.086453	-0.70388
9.83718	7.95495	6.78706	-1.38919	0.353688	-1.15711	-0.690866	-0.580939	-0.289213
11.549	5.95139	4.74903	5.07221	3.82451	-1.82864	0.686757	-1.11148	0.87576
9.11718	7.24275	11.5974	-1.88103	3.93029	-2.84861	0.804287	-1.13817	-0.221103
8.1479	5.93485	12.1753	-5.10532	-0.748689	-4.87338	-0.0341276	-1.2986	-0.843553
5.27934	5.10861	0.868077	-1.32099	2.43491	-0.466047	-0.971772	-1.05336	-1.33142
2.07294	4.42383	1.82855	-0.703313	2.5286	-4.27077	-0.299545	-0.241125	0.436984
4.26158	2.5007	0.320827	-3.56733	-3.75301	0.708905	-1.72323	1.06749	-1.36092
6.76974	6.87044	5.45393	4.14339	1.61314	2.55224	0.967718	-0.620572	0.66037
7.97516	6.3722	10.1054	1.21738	0.555565	1.90677	-1.54107	-0.134519	-0.463555
10.3914	2.71394	0.664036	0.20761	0.673211	-3.57672	0.700682	-0.202703	1.38856
4.34987	11.5491	10.3119	-0.666294	-3.60464	1.06325	-1.7978	-0.544115	-0.784995
4.26821	7.96973	5.25956	2.80456	-4.57727	-1.91666	-0.2448	0.712459	0.583319
9.71752	3.4554	11.0846	-2.70002	-3.71184	4.25062	0.754221	0.918545	-0.111717
2.12675	9.76916	5.56955	-0.358706	2.72979	-5.84136	0.442275	0.043118	-1.54016
10.1369	7.83864	5.68858	-2.83104	-9.09695	2.7054	0.468731	0.26484	-0.0941311
4.86481	0.847507	10.5077	-3.05141	2.4066	2.84643	0.229227	0.637105	0.852832
6.59265	1.66742	9.56803	0.843906	0.169729	-0.154641	0.224562	1.54794	0.532367
10.4848	6.13951	6.95135	-8.78226	1.57419	-1.67484	-0.893638	-0.592636	-1.30507
4.29713	1.10161	12.1096	2.22369	-1.57052	2.76938	0.0599574	-1.68566	0.538049
6.02237	4.39397	9.1283	1.45403	-0.0885805	3.03652	-1.57822	1.43027	1.21351
7.79414	3.48929	7.36751	-3.77779	0.814744	-3.26562	2.2461	-2.43427	-0.105543
9.68482	9.25758	10.7931	-1.28419	-0.280261	4.27273	1.1172	-0.327126	0.131859
6.44381	7.24811	3.59164	-5.6312	-1.07868	-3.81442	-0.0257425	0.531039	-1.42349
1.75541	11.1395	2.94902	-2.48191	-1.03891	6.89642	0.32126	-1.61846	-0.553556
0.42239	12.4208	1.76244	1.02677	-0.682851	0.548982	-0.0937338	-0.0934879	-0.0777582
11.9096	3.26115	11.0295	6.33106	0.410597	-0.866227	-1.20014	-1.32881	-0.225883
2.75742	5.43629	1.09868	-2.34228	-0.207997	0.351699	-0.697827	0.493114	1.21477
4.78458	7.28043	7.67795	1.49947	-1.27094	8.50435	-0.798948	0.43342	-0.558892
6.3113	5.1962	1.97428	1.34803	0.545842	1.47505	0.706799	-0.679396	0.590031
11.5534	10.4021	1.19832	1.37771	4.39569	-5.69503	-0.47487	0.0895506	1.06209
5.6303	0.232198	9.46261	-2.96015	-4.2801	-4.9269	1.00529	-0.957863	-0.872076
8.22112	5.49787	3.777	-1.30329	-1.19812	-2.1117	-1.14144	-0.322496	-0.267037
6.1254	3.60631	9.14757	-0.684383	0.799591	-5.06677	-1.18122	-1.10926	2.10454
1.37475	10.0941	12.2764	-4.05153	-5.85305	2.6287	-0.404704	0.903557	0.951288
2.13278	1.10092	4.62836	-2.89565	-3.08558	2.68794	0.368186	0.221407	-0.0198289
0.534276	11.9154	3.72104	1.81785	3.13059	-3.92503	-1.04289	-0.0183485	0.605534
6.92968	10.7172	4.58234	-1.23421	-3.52408	0.643332	-0.562255	-1.85553	0.302378
12.3587	7.94951	3.22413	0.554522	5.35713	-1.94351	-0.197554	2.47726	-0.709179
9.65729	1.86237	12.4104	3.16651	0.334053	1.3941	0.511944	-0.774841	-1.719
0.672065	5.08223	8.28695	4.46083	-3.72115	-0.991505	-0.417602	1.14386	1.57435
5.21574	11.2583	10.812	4.2375	0.839742	1.21958	1.29609	-0.492145	0.527122
12.2987	8.45647	9.74634	-0.235406	0.125637	3.84973	0.958612	0.0623337	-0.943967
9.15377	11.0659	11.0221	-0.454119	6.83649	-2.90334	-1.54958	-0.568119	1.43043
11.5605	6.90425	8.74084	-1.24038	-0.220336	0.886007	-0.359507	0.238483	0.928464
4.62189	6.62882	8.98409	-6.86642	-1.6078	2.68204	-1.72021	-1.66025	-1.91249
3.37273	1.48988	5.86347	1.96333	-0.156096	-8.13171	-1.32871	-0.983461	0.686803
1.80068	3.47743	7.32566	-0.34869	0.224364	-2.20537	0.928962	0.0553606	-1.05056
3.64863	11.9063	2.05784	-1.28224	-2.24839	-2.92623	-0.71387	-0.989628	-1.16576
1.94778	11.593	12.3257	0.765024	4.44068	-5.33261	-0.610517	-0.370637	0.725694
6.50388	1.61707	7.58355	0.468266	-0.158629	5.15034	1.64806	0.578418	-0.0677902
5.79496	6.13417	0.0211897	2.85446	-1.08446	-2.07866	-1.08717	0.976321	-1.27322
4.21644	8.87929	9.72334	4.31595	-4.93874	-0.297185	0.350598	-0.395673	0.557455
3.54708	1.72023	11.5398	-1.02908	-4.93372	-0.141608	-0.91445	1.06181	0.390458
3.32665	11.3854	11.9897	3.46543	-2.48674	5.16971	0.319981	0.067986	-0.0939655
8.08465	0.851893	9.16168	-0.732079	0.245059	2.59439	0.228585	1.01355	1.59366
11.919	10.6427	8.50581	0.429192	3.72851	2.75764	-0.217693	0.255063	0.152157
8.03311	4.53889	10.1992	0.922555	2.73158	6.79887	0.547143	0.880247	0.570388
9.2336	9.36565	9.77838	2.3131	-0.155911	1.1739	0.443404	0.0561786	-1.12074
4.09717	6.52847	0.253509	1.19999	-2.23756	7.97012	0.949775	0.480183	0.37896
11.5819	1.96943	0.714603	0.608529	1.78115	1.17809	0.480544	0.310906	0.349258
5.94187	8.53835	2.76723	-5.33207	-2.79117	1.25245	1.04679	0.983821	-0.385304
8.46952	5.04793	3.63775	1.13165	-3.11446	-0.905023	0.105091	-1.94441	-0.485584
7.18104	6.31667	7.98422	4.21508	1.45761	-2.28487	1.01688	1.05674	1.53412
0.962164	4.13403	0.187455	-0.114014	1.46506	3.51322	-0.144334	0.779114	1.12219
0.107904	0.343139	10.3493	2.90739	1.24252	-1.07436	0.237609	0.328643	1.18231
6.19237	2.10561	2.01949	0.234988	0.887818	4.44739	-0.0998074	-0.330722	0.332625
4.21569	9.4852	4.20118	3.31321	1.47192	-6.92624	-0.30353	-0.509974	-0.704674
1.79191	5.83008	10.8674	0.187954	4.4739	0.632627	1.03249	0.2887	-0.03543
4.38185	11.8612	4.55746	-3.62327	-5.96118	-2.23316	-0.916602	-0.88182	0.460456
0.986617	10.9888	1.0413	2.1263	-2.46303	-0.749818	0.25984	-0.772435	0.110846
11.5885	5.35469	10.2827	1.11125	7.03348	-3.68866	0.765539	0.814064	-0.146829
9.25816	12.0497	8.46427	-3.50809	0.259914	-5.36478	0.239512	-1.84059	0.135933
6.53584	7.51494	10.8491	-0.467034	2.97435	-2.1602	-0.758502	-0.270841	-0.712269
11.8309	10.6997	4.98244	0.484906	-1.35341	3.29242	-0.456494	1.09807	-0.691701
0.622831	2.4159	10.0072	2.25874	5.25088	1.28844	-0.902595	-0.514855	-0.489746
12.4292	4.77064	6.10879	-4.59416	-0.771218	-3.64558	-1.06385	1.92604	0.0537727
5.39474	4.7531	8.6109	2.16028	0.825233	1.04437	-1.54325	1.27068	-0.0465788
10.499	5.99924	4.92867	-0.453421	-0.78499	2.10019	0.682508	0.214052	0.771374
4.80107	5.51717	1.48607	3.4129	1.30677	0.313994	-2.28181	0.655261	0.291252
0.166414	4.31098	5.45765	-0.0691038	1.12243	-6.19227	0.0688287	-0.449301	-0.923101
10.7134	7.84889	3.33145	0.151746	-1.06289	1.98106	0.0793723	-0.0605535	-0.604999
8.20223	11.7571	0.440544	0.607412	6.66409	-5.71799	-0.584674	-0.293648	-0.465372
12.3522	11.8691	0.584824	5.79382	-1.1894	-1.07914	-0.329504	0.746645	-0.264594
9.67268	9.08314	5.08887	-0.581112	-2.45301	0.0736808	1.05183	-0.217286	0.0437106
7.27942	3.39311	10.9102	-2.72307	3.55459	5.31389	-1.7158	-0.0139832	-0.162741
5.20555	1.46458	4.49159	1.86751	2.2875	-5.16444	1.04557	0.793359	-0.996051
2.68584	4.64297	0.478374	1.82228	5.00164	-0.790036	-0.08651	-0.433132	0.824072
7.08482	11.6274	4.76184	-0.713581	-2.78274	-0.707551	1.45425	0.712688	0.457163
7.77825	3.3912	10.7777	3.37325	2.24763	1.15487	0.515505	0.402128	-0.719
4.67315	8.52718	0.187485	0.337898	-0.00845229	-5.31072	0.502742	1.31011	0.512593
11.9572	11.6489	10.9703	2.14997	-1.14545	-1.18477	-0.270386	0.451651	-0.00592374
4.83581	11.5964	7.24868	-4.31239	5.13353	0.106281	0.105584	1.62779	-1.10665
12.0892	10.7077	12.4246	-0.369704	3.6152	-1.83824	-1.42644	-0.117522	-0.710475
5.6343	10.4869	1.63428	-0.484303	-0.604048	1.47344	-1.15457	-0.178677	-0.310128
4.14923	8.18055	0.146296	4.93809	-1.98774	-0.745226	-0.907916	0.517751	0.38532
11.6673	5.76855	3.42789	-1.02967	4.73546	-5.20482	-0.689897	-1.71545	-0.392913
8.60382	1.1771	11.4133	-0.0122716	-0.953229	0.974891	0.935283	-1.50969	-0.523243
7.74758	3.78601	11.6843	5.20004	-0.511339	3.16649	0.850586	1.31842	2.64923
2.60565	0.498501	12.143	2.6777	4.90623	-1.15885	-1.33273	0.522453	-0.0408088
7.19059	8.41851	7.61912	2.8265	-0.173719	1.32807	0.295735	-0.776839	0.506403
12.5846	10.3295	12.4447	1.92998	2.07161	3.2723	0.310063	-0.751438	0.0870726
5.42054	4.08345	5.34629	-3.85793	-3.88108	4.18657	-0.448274	0.684004	-0.304332
3.92472	4.78305	7.20523	-2.81491	4.22743	-2.48837	0.186598	-0.0212379	0.990221
7.6643	4.76836	6.81871	-3.95065	-1.23556	2.88424	2.50838	1.98805	-2.33955
9.83206	4.92183	12.2876	6.47986	1.64868	-0.448629	-0.828595	-1.19052	-0.564003
5.90627	0.994809	6.93786	-0.950112	-4.01601	0.428628	-0.547462	1.09614	-1.82105
9.54339	4.28527	10.2031	-3.05626	-1.26909	5.08874	0.237894	-0.406358	1.21992
9.33913	9.20804	3.66237	2.44534	-4.37908	-2.79345	-1.26006	-0.209377	-0.959335
3.982	5.94351	8.14586	2.55676	1.22643	2.48061	0.0931036	-0.00678916	0.512094
10.4492	6.65204	5.33859	4.14012	2.48351	2.08561	0.847009	1.25756	1.04716
5.44885	10.5624	8.64337	0.542657	-4.37473	1.16056	2.1345	0.15178	0.944164
2.46918	9.40813	8.42983	-0.145318	1.4308	-0.238358	0.702296	-1.07123	-0.556832
9.35898	4.24664	9.55526	-1.15353	-8.24265	0.40095	-0.480978	-0.400015	-0.650358
